date,01_electricity_bus_shortage_output1,01_pellet_bus_shortage_output1,01_pv_bus_excess_input1,01_hp_electricity_bus_shortage_output1,01_pv_to_01_electricity_link_input1,01_pv_to_01_electricity_link_output1,01_thermal_storage_input1,01_thermal_storage_output1,01_thermal_storage_capacity,01_electricity_to_01_hp_electricity_bus_input1,01_electricity_to_01_hp_electricity_bus_output1,01_heat_without_storage_to_01_heat_input1,01_heat_without_storage_to_01_heat_output1,01_heat_storage_to_01_heat_input1,01_heat_storage_to_01_heat_output1,01_electricity_sink_input1,01_heat_sink_input1,01_electricheating_transformer_input1,01_electricheating_transformer_output1,01_pelletheating_transformer_input1,01_pelletheating_transformer_output1,01_GCHP_transformer_input1,01_GCHP_transformer_input2,01_GCHP_transformer_output1,01_ASHP_transformer_input1,01_ASHP_transformer_input2,01_ASHP_transformer_output1,01_photovoltaic_electricity_source_output1,01_solar_thermal_source_input1,01_solar_thermal_source_input2,01_solar_thermal_source_output1
2012-02-11 22:00:00,0.45852342,6.5629949,0.0,0.44350833,0.0,0.0,0.0,0.0,3.3969642,0.0,0.0,7.8214444,7.8214444,0.0,0.0,0.4585234183464226,7.821444425513118,0.0,0.0,6.5629949,5.9066954,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-11 23:00:00,0.338179,5.1921729,0.0,0.44350833,0.0,0.0,0.0,0.0,3.3969642,0.0,0.0,6.5877047,6.5877047,0.0,0.0,0.33817900077414786,6.587704679822061,0.0,0.0,5.1921729,4.6729556,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12 00:00:00,0.23297752,4.975921,0.0,0.44350833,0.0,0.0,0.0,0.0,3.3969642,0.0,0.0,6.393078,6.393078,0.0,0.0,0.23297752286319187,6.39307796315565,0.0,0.0,4.975921,4.4783289,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12 01:00:00,0.17240576,4.9505517,0.0,0.44350833,0.0,0.0,0.0,0.0,3.3969642,0.0,0.0,6.3702455,6.3702455,0.0,0.0,0.1724057642179168,6.370245541858666,0.0,0.0,4.9505517,4.4554965,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12 02:00:00,0.15802197,5.1281372,0.0,0.44350833,0.0,0.0,0.0,0.0,3.3969642,0.0,0.0,6.5300725,6.5300725,0.0,0.0,0.15802196928895967,6.530072490937557,0.0,0.0,5.1281372,4.6153235,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12 03:00:00,0.15386665,5.3057227,0.0,0.44350833,0.0,0.0,0.0,0.0,3.3969642,0.0,0.0,6.6898994,6.6898994,0.0,0.0,0.1538666507539276,6.689899440016449,0.0,0.0,5.3057227,4.7751504,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12 04:00:00,0.15634386,5.7370017,0.0,0.44350833,0.0,0.0,0.0,0.0,3.3969642,0.0,0.0,7.0780506,7.0780506,0.0,0.0,0.15634385988058136,7.078050602065184,0.0,0.0,5.7370017,5.1633016,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12 05:00:00,0.18714915,7.4367487,0.0,0.44350833,0.0,0.0,0.0,0.0,3.3969642,0.0,0.0,8.6078228,8.6078228,0.0,0.0,0.18714915402009788,8.607822828963144,0.0,0.0,7.4367487,6.6930738,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12 06:00:00,2.0974958,9.72837,0.0,0.44350833,0.0,0.0,0.0,1.3372942,2.0323783,0.0,0.0,12.407823,12.407823,1.3372942,1.3372942,0.3599544680971524,13.745117620784647,1.7375414,1.7375414,9.72837,8.755533,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12 07:00:00,2.1078656,9.72837,0.0,0.44350833,0.0,0.0,0.0,0.0,2.0323783,0.0,0.0,12.26101,12.26101,0.0,0.0,0.5171373826819229,12.261010236480658,1.5907282,1.5907282,9.72837,8.755533,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12 08:00:00,0.0,9.72837,0.0,0.44350833,0.69023054,0.69023054,0.0,0.77171709,1.2449119,0.0,0.0,10.827111,10.827111,0.77175903,0.77175903,0.5333990619488272,11.598870018868109,0.15682896,0.15682896,9.72837,8.755533,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.69023054,2.5160949e-06,4.4142016e-05,4.1934916e-05
2012-02-12 09:00:00,0.0,9.5453166,0.0,0.0,1.0530354,1.0530354,0.0,0.0,1.2449119,0.44350833,0.44350833,10.595407,10.595407,0.45548533,0.45548533,0.4923253364294718,11.050891907740482,0.089872597,0.089872597,9.5453166,8.5907849,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,1.0530354,0.02732912,0.47945825,0.45548533
2012-02-12 10:00:00,0.0,9.5804264,0.0,0.0,1.1833311,1.1833311,0.59559797,0.0,1.8405099,0.44350833,0.44350833,10.776903,10.776903,0.0,0.0,0.4643168913039192,10.776902852176667,0.23977004,0.23977004,9.5804264,8.6223838,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,1.1833311,0.035735878,0.62694524,0.59559797
2012-02-12 11:00:00,0.0,8.9562811,0.0,0.0,0.97577693,0.97577693,0.57204517,0.0,2.412555,0.44350833,0.44350833,10.000601,10.000601,0.0,0.0,0.47274739333172466,10.000600528079197,0.025198495,0.025198495,8.9562811,8.060653,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.97577693,0.03432271,0.60215281,0.57204517
2012-02-12 12:00:00,0.0,8.4251736,0.0,0.16371291,0.83221506,0.83221506,0.31925901,0.0,2.7318141,0.27979542,0.27979542,9.4974053,9.4974053,0.18354136,0.18354136,0.5222516208788854,9.680946629921413,0.0,0.0,8.4251736,7.5826562,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.83221506,0.030168022,0.52926355,0.50280037
2012-02-12 13:00:00,0.0,8.5783697,0.0,0.16552648,0.82345994,0.82345994,0.46768369,0.0,3.1994977,0.27798185,0.27798185,9.6352818,9.6352818,0.0,0.0,0.5174170675833193,9.635281787327445,0.0,0.0,8.5783697,7.7205328,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.82345994,0.028061021,0.49229862,0.46768369
2012-02-12 14:00:00,0.064707658,8.5022617,0.0,0.44350833,0.3961731,0.3961731,0.0,0.0,3.1994977,0.0,0.0,9.5667845,9.5667845,0.0,0.0,0.460880762515335,9.56678452343649,0.0,0.0,8.5022617,7.6520355,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.3961731,0.0,0.0,0.0
2012-02-12 15:00:00,0.26964527,9.0603875,0.0,0.44350833,0.14916289,0.14916289,0.0,0.0,3.1994977,0.0,0.0,10.069098,10.069098,0.0,0.0,0.4188081623481354,10.06909779197015,0.0,0.0,9.0603875,8.1543488,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.14916289,0.0,0.0,0.0
2012-02-12 16:00:00,0.42036641,9.72837,0.0,0.44350833,0.0,0.0,0.0,0.24361535,2.9509106,0.0,0.0,10.670282,10.670282,0.24361535,0.24361535,0.4203664067987724,10.913897379958573,0.0,0.0,9.72837,8.755533,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12 17:00:00,0.5141008,9.72837,0.0,0.44350833,0.0,0.0,0.0,0.49477199,2.4460413,0.0,0.0,10.670282,10.670282,0.49477199,0.49477199,0.5141008037524765,11.165054014225403,0.0,0.0,9.72837,8.755533,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12 18:00:00,0.66401191,9.72837,0.0,0.44350833,0.0,0.0,0.0,0.24361535,2.1974542,0.0,0.0,10.670282,10.670282,0.24361535,0.24361535,0.6640119109009408,10.913897379958573,0.0,0.0,9.72837,8.755533,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12 19:00:00,0.74747788,9.72837,0.0,0.44350833,0.0,0.0,0.0,0.17511809,2.0187623,0.0,0.0,10.670282,10.670282,0.17511809,0.17511809,0.747477876474806,10.845400116067621,0.0,0.0,9.72837,8.755533,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12 20:00:00,0.67220268,9.6692521,0.0,0.44350833,0.0,0.0,0.0,0.0,2.0187623,0.0,0.0,10.617076,10.617076,0.0,0.0,0.6722026830132636,10.617075903097776,0.0,0.0,9.6692521,8.7023269,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12 21:00:00,0.56324544,8.6291084,0.0,0.44350833,0.0,0.0,0.0,0.0,2.0187623,0.0,0.0,9.6809466,9.6809466,0.0,0.0,0.5632454364264132,9.680946629921413,0.0,0.0,8.6291084,7.7661976,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12 22:00:00,0.46615482,6.396605,0.0,0.44350833,0.0,0.0,0.0,0.0,2.0187623,0.0,0.0,7.6716936,7.6716936,0.0,0.0,0.4661548206559526,7.6716935557867805,0.0,0.0,6.396605,5.7569445,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-12 23:00:00,0.34517112,5.0520291,0.0,0.44350833,0.0,0.0,0.0,0.0,2.0187623,0.0,0.0,6.4615752,6.4615752,0.0,0.0,0.3451711233090575,6.461575227046604,0.0,0.0,5.0520291,4.5468262,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13 00:00:00,0.23297752,3.8985194,0.0,0.44350833,0.0,0.0,0.0,0.0,2.0187623,0.0,0.0,5.4234165,5.4234165,0.0,0.0,0.23297752286319187,5.423416464103144,0.0,0.0,3.8985194,3.5086674,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13 01:00:00,0.17240576,3.9908721,0.0,0.44350833,0.0,0.0,0.0,0.0,2.0187623,0.0,0.0,5.506534,5.506534,0.0,0.0,0.1724057642179168,5.506533957805874,0.0,0.0,3.9908721,3.5917849,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13 02:00:00,0.15802197,4.1755777,0.0,0.44350833,0.0,0.0,0.0,0.0,2.0187623,0.0,0.0,5.6727689,5.6727689,0.0,0.0,0.15802196928895967,5.672768945211335,0.0,0.0,4.1755777,3.7580199,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13 03:00:00,0.15386665,4.5219006,0.0,0.44350833,0.0,0.0,0.0,0.0,2.0187623,0.0,0.0,5.9844595,5.9844595,0.0,0.0,0.1538666507539276,5.984459546596572,0.0,0.0,4.5219006,4.0697105,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13 04:00:00,0.15634386,5.5839574,0.0,0.44350833,0.0,0.0,0.0,0.0,2.0187623,0.0,0.0,6.9403107,6.9403107,0.0,0.0,0.15634385988058136,6.940310724177969,0.0,0.0,5.5839574,5.0255617,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13 05:00:00,0.18714915,7.8466003,0.0,0.44350833,0.0,0.0,0.0,0.0,2.0187623,0.0,0.0,8.9766893,8.9766893,0.0,0.0,0.18714915402009788,8.97668931989486,0.0,0.0,7.8466003,7.0619403,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13 06:00:00,0.35995447,9.72837,0.0,0.44350833,0.0,0.0,0.0,0.75837336,1.2449119,0.0,0.0,10.670282,10.670282,0.75837336,0.75837336,0.3599544680971524,11.428655384125397,0.0,0.0,9.72837,8.755533,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13 07:00:00,0.51713738,9.6474794,0.0,0.44350833,0.0,0.0,0.0,0.0,1.2449119,0.0,0.0,10.59748,10.59748,0.0,0.0,0.5171373826819229,10.597480447098095,0.0,0.0,9.6474794,8.6827314,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13 08:00:00,0.38631737,9.370421,0.0,0.44350833,0.14708169,0.14708169,0.0,0.0,1.2449119,0.0,0.0,10.348128,10.348128,0.0,0.0,0.5333990619488272,10.348127965989907,0.0,0.0,9.370421,8.4333789,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.14708169,0.0,0.0,0.0
2012-02-13 09:00:00,0.26997535,9.0240981,0.0,0.44350833,0.22234998,0.22234998,0.0,0.0,1.2449119,0.0,0.0,10.036437,10.036437,0.0,0.0,0.4923253364294718,10.03643736460467,0.0,0.0,9.0240981,8.1216883,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.22234998,0.0,0.0,0.0
2012-02-13 10:00:00,0.16414671,8.6546871,0.0,0.44350833,0.30017018,0.30017018,0.0,0.0,1.2449119,0.0,0.0,9.7039674,9.7039674,0.0,0.0,0.4643168913039192,9.703967389793746,0.0,0.0,8.6546871,7.7892184,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.30017018,0.0,0.0,0.0
2012-02-13 11:00:00,0.1558089,8.169835,0.0,0.44350833,0.31693849,0.31693849,0.0,0.0,1.2449119,0.0,0.0,9.2676005,9.2676005,0.0,0.0,0.47274739333172466,9.267600547854414,0.0,0.0,8.169835,7.3528515,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.31693849,0.0,0.0,0.0
2012-02-13 12:00:00,0.20124498,8.0082177,0.0,0.44350833,0.32100665,0.32100665,0.0,0.0,1.2449119,0.0,0.0,9.1221449,9.1221449,0.0,0.0,0.5222516208788854,9.122144933874637,0.0,0.0,8.0082177,7.2073959,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.32100665,0.0,0.0,0.0
2012-02-13 13:00:00,0.20663375,7.9389531,0.0,0.44350833,0.31078332,0.31078332,0.0,0.0,1.2449119,0.0,0.0,9.0598068,9.0598068,0.0,0.0,0.5174170675833193,9.059806813597588,0.0,0.0,7.9389531,7.1450578,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.31078332,0.0,0.0,0.0
2012-02-13 14:00:00,0.31730392,8.2390996,0.0,0.44350833,0.14357684,0.14357684,0.0,0.0,1.2449119,0.0,0.0,9.3299387,9.3299387,0.0,0.0,0.460880762515335,9.329938668131462,0.0,0.0,8.2390996,7.4151896,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.14357684,0.0,0.0,0.0
2012-02-13 15:00:00,0.33302929,8.4238051,0.0,0.44350833,0.085778876,0.085778876,0.0,0.0,1.2449119,0.0,0.0,9.4961737,9.4961737,0.0,0.0,0.4188081623481354,9.496173655536921,0.0,0.0,8.4238051,7.5814246,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.085778876,0.0,0.0,0.0
2012-02-13 16:00:00,0.42036641,9.00101,0.0,0.44350833,0.0,0.0,0.0,0.0,1.2449119,0.0,0.0,10.015658,10.015658,0.0,0.0,0.4203664067987724,10.015657991178983,0.0,0.0,9.00101,8.100909,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13 17:00:00,0.5141008,9.1626273,0.0,0.44350833,0.0,0.0,0.0,0.0,1.2449119,0.0,0.0,10.161114,10.161114,0.0,0.0,0.5141008037524765,10.161113605158762,0.0,0.0,9.1626273,8.2463646,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13 18:00:00,0.66401191,9.2318919,0.0,0.44350833,0.0,0.0,0.0,0.0,1.2449119,0.0,0.0,10.223452,10.223452,0.0,0.0,0.6640119109009408,10.223451725435812,0.0,0.0,9.2318919,8.3087027,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13 19:00:00,0.74747788,9.0471863,0.0,0.44350833,0.0,0.0,0.0,0.0,1.2449119,0.0,0.0,10.057217,10.057217,0.0,0.0,0.747477876474806,10.05721673803035,0.0,0.0,9.0471863,8.1424677,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13 20:00:00,0.67220268,8.6085107,0.0,0.44350833,0.0,0.0,0.0,0.0,1.2449119,0.0,0.0,9.6624086,9.6624086,0.0,0.0,0.6722026830132636,9.662408642942381,0.0,0.0,8.6085107,7.7476596,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13 21:00:00,0.56324544,7.4079247,0.0,0.44350833,0.0,0.0,0.0,0.0,1.2449119,0.0,0.0,8.5818812,8.5818812,0.0,0.0,0.5632454364264132,8.58188122480689,0.0,0.0,7.4079247,6.6671322,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13 22:00:00,0.46615482,5.1914582,0.0,0.44350833,0.0,0.0,0.0,0.0,1.2449119,0.0,0.0,6.5870614,6.5870614,0.0,0.0,0.4661548206559526,6.587061375941365,0.0,0.0,5.1914582,4.6723123,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-13 23:00:00,0.34517112,4.1294013,0.0,0.44350833,0.0,0.0,0.0,0.0,1.2449119,0.0,0.0,5.6312102,5.6312102,0.0,0.0,0.3451711233090575,5.631210198359969,0.0,0.0,4.1294013,3.7164612,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-14 00:00:00,0.23297752,3.232649,0.0,0.44350833,0.0,0.0,0.0,0.0,1.2449119,0.0,0.0,4.8241331,4.8241331,0.0,0.0,0.23297752286319187,4.824133109062697,0.0,0.0,3.232649,2.9093841,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-14 01:00:00,0.17240576,3.3147968,0.0,0.44350833,0.0,0.0,0.0,0.0,1.2449119,0.0,0.0,4.8980662,4.8980662,0.0,0.0,0.1724057642179168,4.898066183531091,0.0,0.0,3.3147968,2.9833172,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-14 02:00:00,0.15802197,3.4790926,0.0,0.44350833,0.0,0.0,0.0,0.0,1.2449119,0.0,0.0,5.0459323,5.0459323,0.0,0.0,0.15802196928895967,5.0459323324678795,0.0,0.0,3.4790926,3.1311833,0.44350833,1.4712407,1.914749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
