ID,type,input 1/kWh,input 2/kWh,output 1/kWh,output 2/kWh,capacity/kW,variable costs/CU,periodical costs/CU,investment/kW,max. invest./kW,constraints/CU
16WGTischlereiB_pv_bus_excess,sink,6.45,0,0,0,0.6,-11.49,0,0,0,-4541.71
16WGTischlereiB_gas_bus_shortage,source,0.0,0,175.65,0,1.2,494.11,0,0,0,0.0
17Muehle_electricity_bus_shortage,source,0.0,0,709.15,0,5.31,4819.98,0,0,0,6766827.83
17Muehle_hp_elec_bus_shortage,source,0.0,0,123.1,0,0.77,803.6,0,0,0,1174595.85
17Muehle_pv_bus_excess,sink,12.63,0,0,0,1.39,-22.49,0,0,0,-8891.4
17Muehle_gas_bus_shortage,source,0.0,0,788.01,0,5.4,1853.13,0,0,0,0.0
01Schloss_gchp_building_link,link,0.0,0,0.0,0,-0.0,0,0.0,0.0,0,0
02Nebengebaeude_gchp_building_link,link,26.29,0,26.29,0,1.36,0.0,0.0,0.0,0,0.0
02Nebengebaeudepv_02Nebengebaeude_electricity_link,link,170.22,0,170.22,0,4.97,0.0,0.0,0.0,0,0.0
03Kommende1B_gchp_building_link,link,6.9,0,6.9,0,0.57,0.0,0.0,0.0,0,0.0
03Kommende1Bpv_03Kommende1B_electricity_link,link,37.85,0,37.85,0,1.13,0.0,0.0,0.0,0,0.0
04Kommende2pv_04Kommende2_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
05Kommende3_gchp_building_link,link,30.67,0,30.67,0,1.78,0.0,0.0,0.0,0,0.0
05Kommende3pv_05Kommende3_electricity_link,link,52.85,0,52.85,0,2.13,0.0,0.0,0.0,0,0.0
06Kommende4_gchp_building_link,link,16.18,0,16.18,0,0.96,0.0,0.0,0.0,0,0.0
06Kommende4pv_06Kommende4_electricity_link,link,41.34,0,41.34,0,1.42,0.0,0.0,0.0,0,0.0
07Kommende5_gchp_building_link,link,11.99,0,11.99,0,0.76,0.0,0.0,0.0,0,0.0
07Kommende5pv_07Kommende5_electricity_link,link,31.25,0,31.25,0,1.09,0.0,0.0,0.0,0,0.0
08Kommende6_gchp_building_link,link,21.62,0,21.62,0,1.2,0.0,0.0,0.0,0,0.0
08Kommende6pv_08Kommende6_electricity_link,link,47.85,0,47.85,0,1.66,0.0,0.0,0.0,0,0.0
09Kommende7_gchp_building_link,link,26.63,0,26.63,0,1.47,0.0,0.0,0.0,0,0.0
09Kommende7pv_09Kommende7_electricity_link,link,58.26,0,58.26,0,2.02,0.0,0.0,0.0,0,0.0
10Kommende8_gchp_building_link,link,10.57,0,10.57,0,0.6,0.0,0.0,0.0,0,0.0
10Kommende8pv_10Kommende8_electricity_link,link,34.23,0,34.23,0,1.06,0.0,0.0,0.0,0,0.0
11Kommende9_gchp_building_link,link,23.21,0,23.21,0,1.32,0.0,0.0,0.0,0,0.0
11Kommende9pv_11Kommende9_electricity_link,link,56.97,0,56.97,0,1.93,0.0,0.0,0.0,0,0.0
12Kommende10_gchp_building_link,link,1.69,0,1.69,0,0.12,0.0,0.0,0.0,0,0.0
12Kommende10pv_12Kommende10_electricity_link,link,10.68,0,10.68,0,0.5,0.0,0.0,0.0,0,0.0
13Kommende1112_gchp_building_link,link,14.67,0,14.67,0,0.86,0.0,0.0,0.0,0,0.0
13Kommende1112pv_13Kommende1112_electricity_link,link,47.24,0,47.24,0,1.44,0.0,0.0,0.0,0,0.0
14Kommende13_gchp_building_link,link,11.39,0,11.39,0,0.81,0.0,0.0,0.0,0,0.0
14Kommende13pv_14Kommende13_electricity_link,link,49.38,0,49.38,0,1.52,0.0,0.0,0.0,0,0.0
15TischlereiB_gchp_building_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
15TischlereiBpv_15TischlereiB_electricity_link,link,19.38,0,19.38,0,0.55,0.0,0.0,0.0,0,0.0
16WGTischlereiB_gchp_building_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
16WGTischlereiBpv_16WGTischlereiB_electricity_link,link,29.98,0,29.98,0,0.84,0.0,0.0,0.0,0,0.0
17Muehle_gchp_building_link,link,8.0,0,8.0,0,0.49,0.0,0.0,0.0,0,0.0
17Muehlepv_17Muehle_electricity_link,link,116.49,0,116.49,0,3.43,0.0,0.0,0.0,0,0.0
01Schloss_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,1000,0
01Schloss_thermal_storage,storage,2605.38,0,2541.13,0,227.68,0.0,910.73,227.68,750,137520.43
02Nebengebaeude_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,1000,0
02Nebengebaeude_thermal_storage,storage,292.63,0,283.42,0,72.6,0.0,290.41,72.6,750,43851.53
03Kommende1B_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,1000,0
03Kommende1B_thermal_storage,storage,58.3,0,56.83,0,5.45,0.0,21.78,5.45,750,3289.41
05Kommende3_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,1000,0
05Kommende3_thermal_storage,storage,210.28,0,204.83,0,21.02,0.0,84.07,21.02,750,12695.05
06Kommende4_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,1000,0
