date,ID_electricity_sink,ID_heat_sink,ID_cooling_sink,ID_heat_bus_excess,ID_cooling_bus_excess,ID_pv_bus_excess,ID_hp_electricity_bus_excess,district_chp_electricity_bus_excess,ID_photovoltaic_electricity_source,ID_solar_thermal_source_collector,wind_turbine,ID_electricity_bus_shortage,ID_gas_bus_shortage,ID_hp_electricity_bus_shortage,district_gas_bus_shortage,ID_gasheating_transformer_input,ID_gasheating_transformer_output1,ID_GCHP_transformer_el_input,ID_GCHP_transformer_ambient_input,ID_GCHP_transformer_heat_output,ID_ASCH_transformer_el_input,ID_ASCH_transformer_ambient_input,ID_ASCH_transformer_cooling_output,ID_AbsCH_transformer_el_input,ID_AbsCH_transformer_heat_input,ID_AbsCH_transformer_cooling_output,ID_ASHP_transformer_el_input,ID_ASHP_transformer_ambient_input,ID_ASHP_transformer_heat_output,ID_chp_transformer_input,ID_chp_transformer_output1,ID_chp_transformer_output2,ID_battery_storage_capacity,ID_battery_storage_input,ID_battery_storage_output,ID_thermal_storage_capacity,ID_thermal_storage_input,ID_thermal_storage_output,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1
2012-01-01 10:00:00,0.580396114129899,3.5982979349028263,20.0,0.0,0.0,0.016436148461186316,2.495943046812458,0.0,0.016436148461186316,0.0,5.15856826652011,0.0,0.0,0.0,0.0,0.0,0.0,0.8334643773375401,2.7648335575652863,3.5982979349028263,0.0,0.0,0.0,1.248764728240213,24.975294564804262,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0841925332355045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.578172152390211,4.578172152390211
2012-01-01 11:00:00,0.5909342416646558,3.4307496940315194,20.0,0.0,0.0,0.0,1.6763443674974061,0.0,0.0,0.0,4.586543125597623,0.0,0.0,0.0,0.0,0.0,0.0,0.7946556147564129,2.6360940792751064,3.4307496940315194,0.0,0.0,0.0,1.248764728240213,24.975294564804262,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3600367066744394,0.27584417343893497,0.0,0.0,0.0,0.0,0.0,0.0,3.719764710494032,3.719764710494032
2012-01-01 12:00:00,0.6528145260986068,3.382878768068289,20.0,0.0,0.0,0.0,1.45745947503903,0.0,0.0,0.0,4.14260612625394,0.0,0.0,0.0,0.0,0.0,0.0,0.7835673968760909,2.599311371192198,3.382878768068289,0.0,0.0,0.0,1.248764728240213,24.975294564804262,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3600367066744394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4897916001553337,3.4897916001553337
2012-01-01 13:00:00,0.6467713344791491,3.3669217927472124,20.0,0.0,0.0,0.0,1.1058012282067602,0.0,0.0,0.0,4.14260612625394,0.0,0.0,0.0,0.0,0.0,0.0,0.7798713242493169,2.5870504684978957,3.3669217927472124,0.0,0.0,0.0,1.248764728240213,24.975294564804262,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.721434217752941,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,0.0,3.13443728069629,3.13443728069629
2012-01-01 14:00:00,0.5761009531441688,3.462663644673673,20.0,0.0,0.0,0.0,0.24017660554211062,0.0,0.0,0.0,2.505692535857952,0.0,0.0,0.0,0.0,0.0,0.0,0.8020477600099609,2.6606158846637125,3.462663644673673,0.0,0.0,0.0,1.248764728240213,24.975294564804262,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.352661247264674,0.0,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,2.2909890937922848,2.2909890937922848
2012-01-01 15:00:00,0.5235102029351693,3.614254910223903,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0451254908686658,0.0,0.0,1.2029123791925291,0.0,0.0,0.0,0.8371604499643142,2.777094460259589,3.614254910223903,0.0,0.0,0.0,1.248764728240213,24.975294564804262,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9838882767764072,0.0,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,0.883012799011998,0.883012799011998
2012-01-01 16:00:00,0.5254580084984655,3.821695589397902,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4862418788531858,0.0,0.0,1.8117927409193673,0.0,0.0,0.0,0.8852093941123763,2.936486195285526,3.821695589397902,0.0,0.0,0.0,1.248764728240213,24.975294564804262,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6151153062881404,0.0,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,0.32218138143322184,0.32218138143322184
2012-01-01 17:00:00,0.6426260046905955,4.069028706874593,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3597004030727686,0.0,0.0,1.112791338606912,0.0,0.0,0.0,0.9424985198273735,3.1265301870472197,4.069028706874593,0.0,0.0,0.0,1.248764728240213,24.975294564804262,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24634233579987352,0.0,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,1.0784719094606747,1.0784719094606747
2012-01-01 18:00:00,0.830014888626176,4.1727490464615915,20.0,0.0,0.0,0.0,0.2615605726871659,0.0,0.0,0.0,3.668260692533461,0.0,0.0,0.0,0.0,0.0,0.0,0.9665229919014043,3.206226054560187,4.1727490464615915,0.0,0.0,0.0,1.248764728240213,24.975294564804262,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607739846878375,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,0.0,2.4768482928287834,2.4768482928287834
2012-01-01 19:00:00,0.9343473455935075,4.204662997103745,20.0,0.0,0.0,0.0,1.4489894144461726,0.0,0.0,0.0,4.967414136513347,0.0,0.0,0.0,0.0,0.0,0.0,0.9739151371549525,3.230747859948793,4.204662997103745,0.0,0.0,0.0,1.248764728240213,24.975294564804262,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9691373579568765,0.3613975110785015,0.0,0.0,0.0,0.0,0.0,0.0,3.671669279841338,3.671669279841338
