Start Date,End Date,Resolution,Total System Costs,Total Constraint Costs,Total Variable Costs,Total Periodical Costs,Total Energy Demand,Total Energy Usage
2012-01-01,2012-01-05 23:00:00,h,1615410.68,36158.38,1604947.11,10463.57,358.05,428.57
