Start Date,End Date,Resolution,Total System Costs,Total Constraint Costs,Total Variable Costs,Total Periodical Costs,Total Energy Demand,Total Energy Usage
2012-01-01,2012-12-30 23:00:00,h,4114.58,2258171.96,2537.61,1576.97,33986.91,37846.87
