Start Date,End Date,Resolution,Total System Costs,Total Constraint Costs,Total Variable Costs,Total Periodical Costs,Total Energy Demand,Total Energy Usage
2012-01-01,2012-01-18 23:00:00,h,2403015.97,12942.82,2403015.97,0.0,1689.26,2541.73
