date,central_Kommende_wc_bus_shortage_output1,central_Kommende_wc_elec_bus_excess_input1,central_heatpump_elec_bus_shortage_output1,screw_turbine__electricity_bus_excess_input1,Gartenhuette_GB_electricity_bus_shortage_output1,Schaafstall_electricity_bus_shortage_output1,Schaafstall_pv_bus_excess_input1,Schaafstall_gas_bus_shortage_output1,Residenz_JB_electricity_bus_shortage_output1,Residenz_JB_pv_bus_excess_input1,Residenz_JB_hp_elec_bus_shortage_output1,central_Kommende_wc_elec_central_link_input1,central_Kommende_wc_elec_central_link_output1,screw_turbine_pv_central_electricity_link_input1,screw_turbine_pv_central_electricity_link_output1,Gartenhuette_GB_central_electricity_link_input1,Gartenhuette_GB_central_electricity_link_output1,Schaafstall_central_electricity_link_input1,Schaafstall_central_electricity_link_output1,Schaafstall_pv_Schaafstall_electricity_link_input1,Schaafstall_pv_Schaafstall_electricity_link_output1,Schaafstall_pv_central_electricity_link_input1,Schaafstall_pv_central_electricity_link_output1,Residenz_JB_central_electricity_link_input1,Residenz_JB_central_electricity_link_output1,Residenz_JB_pv_Residenz_JB_electricity_link_input1,Residenz_JB_pv_Residenz_JB_electricity_link_output1,Residenz_JB_pv_central_electricity_link_input1,Residenz_JB_pv_central_electricity_link_output1,Residenz_JB_building_hp_elec_link_input1,Residenz_JB_building_hp_elec_link_output1,Residenz_JB_parcel_gchp_elec_link_input1,Residenz_JB_parcel_gchp_elec_link_output1,Residenz_JB_parcel_gchp_heat_link_input1,Residenz_JB_parcel_gchp_heat_link_output1,central_thermal_storageTisch_thermal_storage_input1,central_thermal_storageTisch_thermal_storage_output1,central_thermal_storageTisch_thermal_storage_capacity,Residenz_JB_thermal_storage_input1,Residenz_JB_thermal_storage_output1,Residenz_JB_thermal_storage_capacity,Gartenhuette_GB_electricity_demand_input1,Gartenhuette_GB_heat_demand_input1,insulation-Gartenhuette_GB_wall_output1,Schaafstall_electricity_demand_input1,Schaafstall_heat_demand_input1,insulation-Schaafstall_wall_output1,Residenz_JB_electricity_demand_input1,Residenz_JB_heat_demand_input1,Residenz_JB_electric_vehicle_input1,central_Kommende_wc_chp_transformer_input1,central_Kommende_wc_chp_transformer_output1,central_Kommende_wc_chp_transformer_output2,central_gchp_freiflaeche_K_heatpump_transformer_input1,central_gchp_freiflaeche_K_heatpump_transformer_input2,central_gchp_freiflaeche_K_heatpump_transformer_output1,GCHP25_gchp_transformer_input1,GCHP25_gchp_transformer_input2,GCHP25_gchp_transformer_output1,Schaafstall_gasheating_transformer_input1,Schaafstall_gasheating_transformer_output1,screw_turbine_output1,Schaafstall_1_pv_source_output1,Residenz_JB_1_pv_source_output1,Gartenhuette1_DN-65_f0-c0_exergy_input1,Gartenhuette1_DN-65_f0-c0_exergy_output1,central_heat_input_1_bus_DN-80_p0-f6_exergy_input1,central_heat_input_1_bus_DN-80_p0-f6_exergy_output1,Norden_DN-80_f6-f0_exergy_input1,Norden_DN-80_f6-f0_exergy_output1,dh_heat_house_station_Gartenhuette_input1,dh_heat_house_station_Gartenhuette_output1,central_heat_input_1_bus_dh_source_link_exergy_input1,central_heat_input_1_bus_dh_source_link_exergy_output1
2012-01-01 10:00:00,3.6892910340875553,1.2912518619306443,0.5333697862609968,1.4804295520430388,0.0,0.0,0.0,0.8792263457595332,0.0,0.0,0.07421675474515667,0.0,0.0,6.937791259456962,6.937791259456962,6.345787223044466,6.345787223044466,0.17411883423896976,0.17411883423896976,0.0,0.0,0.0,0.0,0.41788520217352726,0.41788520217352726,0.0,0.0,0.0,0.0,0.0,0.0,0.07421675474515667,0.07421675474515667,0.2868970783510955,0.2868970783510955,0.0,0.0,0.0,0.0,0.0,0.0,6.345787223044466,5.211537565473984,0.7667677844989284,0.17411883423896968,1.4051265639548984,0.5962383258561279,0.41788520217352726,0.2868970783510955,0.0,3.6892910340875553,1.2912518619306443,2.213574620452533,0.5333697862609968,2.8193167725783175,3.352686558839314,0.21268032360593886,0.07421675474515667,0.2868970783510955,0.8792263457595332,0.8088882380987705,8.418220811500001,0.0,0.0,4.9251130858390555,4.444769780975055,5.566261179291847,5.067571817662207,5.067571817662207,4.9251130858390555,4.444769780975055,4.444769780975055,5.566261179291847,5.566261179291847
2012-01-01 11:00:00,3.6892910340875553,1.2912518619306443,0.5418044542837177,1.1170708955525424,0.0,0.0,0.0,0.8498535279724663,0.0,0.0,0.07076098567720036,0.0,0.0,7.301149915947459,7.301149915947459,6.69839698944951,6.69839698944951,0.17728027249939682,0.17728027249939682,0.0,0.0,0.0,0.0,0.42547265399855216,0.42547265399855216,0.0,0.0,0.0,0.0,0.0,0.0,0.07076098567720036,0.07076098567720036,0.27353823434805113,0.27353823434805113,0.0,0.0,0.0,0.0,0.0,0.0,6.69839698944951,5.273703023511446,0.775914119900506,0.17728027249939673,1.3581846965621958,0.5763194508275268,0.42547265399855216,0.27353823434805113,0.0,3.6892910340875553,1.2912518619306443,2.213574620452533,0.5418044542837177,2.863901227191482,3.4057056814751996,0.20277724867085078,0.07076098567720036,0.27353823434805113,0.8498535279724663,0.781865245734669,8.418220811500001,0.0,0.0,4.978132208474941,4.497788903610941,5.619280301927733,5.120590940298094,5.120590940298094,4.978132208474942,4.497788903610941,4.497788903610941,5.619280301927733,5.619280301927733
2012-01-01 12:00:00,3.6892910340875553,1.2912518619306443,0.5122831162041951,1.5796761175002478,0.0,0.0,0.0,0.8341880251526973,0.0,0.0,0.06977362308635571,0.0,0.0,6.838544693999753,6.838544693999753,6.21742142044308,6.21742142044308,0.19523985058426446,0.19523985058426446,0.000604507245317583,0.000604507245317583,0.0,0.0,0.425883422972409,0.425883422972409,0.04414303581858792,0.04414303581858792,0.0,0.0,0.0,0.0,0.06977362308635571,0.06977362308635571,0.26972142177575276,0.26972142177575276,0.0,0.0,0.0,0.0,0.0,0.0,6.21742142044308,5.056123920380327,0.7439019459949843,0.19584435782958204,1.3331490339527543,0.5656960508122727,0.4700264587909969,0.26972142177575276,0.0,3.6892910340875553,1.2912518619306443,2.213574620452533,0.5122831162041951,2.707855636045407,3.220138752249602,0.19994779868939705,0.06977362308635571,0.26972142177575276,0.8341880251526973,0.7674529831404816,8.418220811500001,0.000604507245317583,0.04414303581858792,4.792565279249343,4.312221974385343,5.433713372702136,4.935024011072496,4.935024011072496,4.792565279249344,4.312221974385343,4.312221974385343,5.433713372702136,5.433713372702136
2012-01-01 13:00:00,3.6892910340875553,1.2912518619306443,0.4869791121360326,1.7244272020636346,0.0,0.0,0.0,0.8224388980378707,0.0,0.0,0.06944450222274083,0.0,0.0,6.693793609436367,6.693793609436367,6.076773704629833,6.076773704629833,0.1934834903108446,0.1934834903108446,0.0005479100329001298,0.0005479100329001298,0.0,0.0,0.4235364144956889,0.4235364144956889,0.04213894632929849,0.04213894632929849,0.0,0.0,0.0,0.0,0.06944450222274083,0.06944450222274083,0.26844915091832,0.26844915091832,0.0,0.0,0.0,0.0,0.0,0.0,6.076773704629833,4.869627546267937,0.7164629397902511,0.19403140034374475,1.3143722869956733,0.5577285008008322,0.4656753608249874,0.26844915091832,0.0,3.6892910340875553,1.2912518619306443,2.213574620452533,0.4869791121360326,2.5741022722059124,3.061081384341945,0.19900464869557916,0.06944450222274083,0.26844915091832,0.8224388980378707,0.7566437861948411,8.418220811500001,0.0005479100329001298,0.04213894632929849,4.633507911341686,4.153164606477686,5.274656004794479,4.775966643164839,4.775966643164839,4.633507911341687,4.153164606477686,4.153164606477686,5.274656004794479,5.274656004794479
2012-01-01 14:00:00,3.6892910340875553,1.2912518619306443,0.45183466204136263,1.5212601651352955,0.0,0.0,0.0,0.8224388980378707,0.0,0.0,0.07141922740443014,0.0,0.0,6.896960646364706,6.896960646364706,6.3093376741576535,6.3093376741576535,0.1728302859432507,0.1728302859432507,0.0,0.0,0.0,0.0,0.4147926862638015,0.4147926862638015,0.0,0.0,0.0,0.0,0.0,0.0,0.07141922740443014,0.07141922740443014,0.27608277606291676,0.27608277606291676,0.0,0.0,0.0,0.0,0.0,0.0,6.3093376741576535,4.610604804445175,0.6783532089503442,0.17283028594325062,1.3143722869956733,0.5577285008008322,0.4147926862638015,0.27608277606291676,0.0,3.6892910340875553,1.2912518619306443,2.213574620452533,0.45183466204136263,2.3883337113177268,2.8401683733590892,0.20466354865848663,0.07141922740443014,0.27608277606291676,0.8224388980378707,0.7566437861948411,8.418220811500001,0.0,0.0,4.4125949003588305,3.9322515954948307,5.053742993811622,4.555053632181982,4.555053632181982,4.4125949003588305,3.9322515954948307,3.9322515954948307,5.053742993811622,5.053742993811622
2012-01-01 15:00:00,3.6892910340875553,1.2912518619306443,0.4279364359769871,0.6188944535671608,0.0,0.0,0.0,0.8439789644150529,0.0,0.0,0.07454587560877156,0.0,0.0,7.7993263579328405,7.7993263579328405,7.2653459509389675,7.2653459509389675,0.15705306088055082,0.15705306088055082,0.0,0.0,0.0,0.0,0.37692734611332185,0.37692734611332185,0.0,0.0,0.0,0.0,0.0,0.0,0.07454587560877156,0.07454587560877156,0.2881693492085283,0.2881693492085283,0.0,0.0,0.0,0.0,0.0,0.0,7.2653459509389675,4.434469340005696,0.6524385919792074,0.15705306088055077,1.3487963230836553,0.5723356758218066,0.37692734611332185,0.2881693492085283,0.0,3.6892910340875553,1.2912518619306443,2.213574620452533,0.4279364359769871,2.2620110899137607,2.6899475258907475,0.21362347359975678,0.07454587560877156,0.2881693492085283,0.8439789644150529,0.7764606472618487,8.418220811500001,0.0,0.0,4.262374052890488,3.782030748026488,4.90352214634328,4.404832784713641,4.404832784713641,4.262374052890489,3.782030748026488,3.782030748026488,4.90352214634328,4.90352214634328
2012-01-01 16:00:00,3.6892910340875553,1.2912518619306443,0.45324044004514946,0.0,0.15447569596202904,0.0,0.0,0.8909754728743599,0.0,0.0,0.07882444683576506,0.0,0.0,8.418220811500001,8.418220811500001,7.882253642831566,7.882253642831566,0.1576374025495397,0.1576374025495397,0.0,0.0,0.0,0.0,0.3783297661188951,0.3783297661188951,0.0,0.0,0.0,0.0,0.0,0.0,0.07882444683576506,0.07882444683576506,0.30470887035515465,0.30470887035515465,0.0,0.0,0.0,0.0,0.0,0.0,8.036729338793595,4.620965714118085,0.6798775981839403,0.15763740254953965,1.4239033109119794,0.6042058758675684,0.3783297661188951,0.30470887035515465,0.0,3.6892910340875553,1.2912518619306443,2.213574620452533,0.45324044004514946,2.3957644537532543,2.8490048937984036,0.2258844235193896,0.07882444683576506,0.30470887035515465,0.8909754728743599,0.8196974350444111,8.418220811500001,0.0,0.0,4.421431420798144,3.941088115934144,5.062579514250937,4.563890152621298,4.563890152621298,4.421431420798146,3.941088115934144,3.941088115934144,5.062579514250937,5.062579514250937
2012-01-01 17:00:00,3.6892910340875553,1.2912518619306443,0.5066600041890477,0.0,1.4372030904658715,0.0,0.0,0.9360137934811956,0.0,0.0,0.08392582022179577,0.0,0.0,8.418220811500001,8.418220811500001,7.762742286715595,7.762742286715595,0.19278780140717877,0.19278780140717877,0.0,0.0,0.0,0.0,0.4626907233772288,0.4626907233772288,0.0,0.0,0.0,0.0,0.0,0.0,0.08392582022179577,0.08392582022179577,0.324429068645363,0.324429068645363,0.0,0.0,0.0,0.0,0.0,0.0,9.199945377181466,5.014680281688684,0.7378043890605991,0.19278780140717866,1.4958808409141235,0.6347481509114236,0.4626907233772288,0.324429068645363,0.0,3.6892910340875553,1.2912518619306443,2.213574620452533,0.5066600041890477,2.6781326663032963,3.1847926704923437,0.24050324842356718,0.08392582022179577,0.324429068645363,0.9360137934811956,0.8611326900027,8.418220811500001,0.0,0.0,4.757219197492085,4.276875892628085,5.3983672909448766,4.899677929315237,4.899677929315237,4.757219197492085,4.276875892628085,4.276875892628085,5.3983672909448766,5.3983672909448766
2012-01-01 18:00:00,3.6892910340875553,1.2912518619306443,0.4799502221170985,0.0,2.3454450073533426,0.0,0.0,0.977135738383089,0.0,0.0,0.08606510583529253,0.0,0.0,8.418220811500001,8.418220811500001,7.571605625101302,7.571605625101302,0.2490044665878529,0.2490044665878529,0.0,0.0,0.0,0.0,0.5976107198108467,0.5976107198108467,0.0,0.0,0.0,0.0,0.0,0.0,0.08606510583529253,0.08606510583529253,0.33269882921867616,0.33269882921867616,0.0,0.0,0.0,0.0,0.0,0.0,9.917050632454645,4.817822997903384,0.7088409936222698,0.2490044665878528,1.5615994552639072,0.6626345759514652,0.5976107198108467,0.33269882921867616,0.0,3.6892910340875553,1.2912518619306443,2.213574620452533,0.4799502221170985,2.5369485600282746,3.016898782145373,0.24663372338338363,0.08606510583529253,0.33269882921867616,0.977135738383089,0.898964879312442,8.418220811500001,0.0,0.0,4.5893253091451145,4.108982004281114,5.230473402597906,4.731784040968266,4.731784040968266,4.5893253091451145,4.108982004281114,4.108982004281114,5.230473402597906,5.230473402597906
2012-01-01 19:00:00,3.6892910340875553,1.2912518619306443,0.4799502221170985,0.0,2.312404969893084,0.0,0.0,1.0045503683176848,0.0,0.0,0.0867233475625223,0.0,0.0,8.418220811500001,8.418220811500001,7.4651865189946225,7.4651865189946225,0.28030420367805237,0.28030420367805237,0.0,0.0,0.0,0.0,0.6727300888273254,0.6727300888273254,0.0,0.0,0.0,0.0,0.0,0.0,0.0867233475625223,0.0867233475625223,0.33524337093354173,0.33524337093354173,0.0,0.0,0.0,0.0,0.0,0.0,9.777591488887706,4.817822997903384,0.7088409936222698,0.28030420367805226,1.6054118648304296,0.6812255259781596,0.6727300888273254,0.33524337093354173,0.0,3.6892910340875553,1.2912518619306443,2.213574620452533,0.4799502221170985,2.5369485600282746,3.016898782145373,0.24852002337101942,0.0867233475625223,0.33524337093354173,1.0045503683176848,0.9241863388522701,8.418220811500001,0.0,0.0,4.5893253091451145,4.108982004281114,5.230473402597906,4.731784040968266,4.731784040968266,4.5893253091451145,4.108982004281114,4.108982004281114,5.230473402597906,5.230473402597906
