date,efh_elektrizitaet_bedarf,mfh_elektrizitaet_bedarf,efh_waerme_bedarf,mfh_waerme_bedarf,residential_electricity_demand,unfixed_electricity_demand,elektrizitaets_bus_excess,fernwaerme_bus_excess,photovoltaik_elektrizitaets_quelle,windenergie_elektrizitaets_quelle,elektrizitaets_bus_shortage,erdgas_bus_shortage,gasheizung_transformer_input1,gasheizung_transformer_output1,bhkw_transformer_input1,bhkw_transformer_output1,bhkw_transformer_output2,batterie_elektrizitaet_speicher_capacity,batterie_elektrizitaet_speicher_input,batterie_elektrizitaet_speicher_output,thermischer_speicher_capacity,thermischer_speicher_input,thermischer_speicher_output,fernwaermenetz_link_input1,fernwaermenetz_link_output1,undirected_link_input1,undirected_link_output1,undirected_link_input2,undirected_link_output2
2012-01-01 00:00:00,312.2881699020275,507.46827609079463,1193.340869188421,1156.4159697894138,55.90619824,0.0,26597.564,0.0,0.0,27473.227,0.0,2764.4198,2764.4198,2349.7568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 01:00:00,224.94657069452595,365.53817737860464,1293.481361707729,1125.3016387636894,53.360648590000004,0.0,28314.262,0.0,0.0,28958.107,0.0,2845.6271,2845.6271,2418.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 02:00:00,180.07712151336204,292.6253224592133,1385.2768131837615,1078.6301422251033,50.605875690000005,0.0,28262.992,0.0,0.0,28786.3,0.0,2898.7141,2898.7141,2463.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 03:00:00,164.29490207742285,266.97921587581214,1660.6631676118586,1192.7160226527585,50.414087699999996,0.0,28304.612,0.0,0.0,28786.3,0.0,3356.9167,3356.9167,2853.3792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 04:00:00,154.74566044403178,251.46169822155167,2495.1672719394255,1778.7025903038962,50.71048732,0.0,28501.19,0.0,0.0,28958.107,0.0,5028.0822,5028.0822,4273.8699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 05:00:00,154.3061555989803,250.747502848343,4531.35728649869,2743.2468521013443,51.13765147,0.0,29161.68,0.0,0.0,29617.872,0.0,8558.3578,8558.3578,7274.6041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 06:00:00,163.65562230280253,265.9403862420541,5733.043196730386,3142.5474335981376,54.18010636,0.0,29134.096,0.0,0.0,29617.872,0.0,10441.871,10441.871,8875.5906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 07:00:00,199.73497458293699,324.5693336972726,5641.2477452543535,2841.7755670161378,56.92616162,0.0,28548.684,0.0,0.0,29129.915,0.0,9980.0274,9980.0274,8483.0233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 08:00:00,353.7214902946072,574.7974217287367,4815.088681970063,2696.575355562758,60.29988667,0.0,28711.181,0.0,0.0,29700.0,0.0,8837.2518,8837.2518,7511.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 09:00:00,553.3765549057166,899.2369017217894,4389.491588763003,2515.0750912460344,62.90645977,0.0,28159.621,0.0,0.0,29675.141,0.0,8123.0196,8123.0196,6904.5667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 10:00:00,695.8959896601347,1130.8309831977188,3972.2395365992197,2390.617767143138,63.464388459999995,0.0,29823.023,0.0,2411.4924,29301.722,0.0,7485.7145,7485.7145,6362.8573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 11:00:00,810.2072043594311,1316.5867070840757,3630.0928538249163,2271.346164877862,61.502920409999994,0.0,32973.933,0.0,5462.2298,29700.0,0.0,6942.8694,6942.8694,5901.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 12:00:00,825.8695588376289,1342.0380331111471,3463.192032959404,2219.488946501655,60.57885102,0.0,35571.446,0.0,8099.932,29700.0,0.0,6685.507,6685.507,5682.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 13:00:00,691.3011662800512,1123.3643952050832,3354.7064993968197,2157.2602844502067,59.47171127000001,0.0,35777.283,0.0,7951.4204,29700.0,0.0,6484.6668,6484.6668,5511.9668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 14:00:00,543.8672682582393,883.7843109196388,3329.6713762669924,2079.4744568858964,60.727050819999995,0.0,34431.783,0.0,6220.1613,29700.0,0.0,6363.701,6363.701,5409.1458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 15:00:00,465.8751357545599,757.0470956011599,3463.192032959404,2089.845900561138,68.06730015,0.0,28409.01,0.0,0.0,29700.0,0.0,6532.9858,6532.9858,5553.0379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 16:00:00,426.3196996999275,692.7695120123823,3688.508141127847,2152.0745626125863,70.8830965,0.0,28370.63,0.0,0.0,29560.603,0.0,6871.2738,6871.2738,5840.5827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 17:00:00,502.23417293609083,816.1305310211476,3997.2746597290466,2260.9747212026205,70.70002615,0.0,15509.001,0.0,0.0,16898.066,0.0,7362.6463,7362.6463,6258.2494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 18:00:00,624.935934677279,1015.5208938505784,4314.386219373522,2442.474985519345,68.11960596,0.0,13677.586,0.0,0.0,15386.162,0.0,7949.2485,7949.2485,6756.8612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 19:00:00,704.366446673854,1144.5954758450127,4614.807696931447,2618.789527998448,64.06590532999999,0.0,18815.598,0.0,0.0,20728.626,0.0,8510.1144,8510.1144,7233.5972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 20:00:00,639.7592344512876,1039.6087559833425,4464.596958152484,2686.203911887517,60.97986226,0.0,24564.59,0.0,0.0,26304.938,0.0,8412.7069,8412.7069,7150.8009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 21:00:00,541.5498790752407,880.0185534972661,3947.204413469393,2572.118031459862,61.59009677,0.0,27131.334,0.0,0.0,28614.493,0.0,7669.7911,7669.7911,6519.3224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 22:00:00,458.52341834642624,745.1005548129426,2603.6528055020094,2120.960231586862,56.71693837,0.0,28041.381,0.0,0.0,29301.722,0.0,5558.3683,5558.3683,4724.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01 23:00:00,338.1790007741505,549.5408762579946,1477.072264659794,1524.6022202604827,53.596024760000006,0.0,28016.792,0.0,0.0,28958.107,0.0,3531.3817,3531.3817,3001.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 00:00:00,232.9775228631937,378.58847465268974,1852.0534117761727,1316.158186681986,51.63455671,0.0,29011.94,0.0,0.0,29675.141,0.0,3727.3078,3727.3078,3168.2116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 01:00:00,172.4057642179182,280.1593668541171,1966.0259294239372,1444.2797800758076,50.34434661,0.0,29057.693,0.0,0.0,29560.603,0.0,4012.1244,4012.1244,3410.3057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 02:00:00,158.02196928896097,256.78570009456155,2051.5053176597607,1368.5715657976405,49.82128847,0.0,28493.478,0.0,0.0,28958.107,0.0,4023.6199,4023.6199,3420.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 03:00:00,153.86665075392887,250.0333074751344,2355.4320313871326,1496.6931591914622,51.9483916,0.0,25849.089,0.0,0.0,26304.938,0.0,4531.912,4531.912,3852.1252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 04:00:00,156.3438598805826,254.05877230594675,3115.2488157055623,2015.003241557377,58.17278354,0.0,27974.11,0.0,0.0,28442.686,0.0,6035.5907,6035.5907,5130.2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 05:00:00,187.1491540200994,304.1173752826615,4606.389254930481,2993.3863183829244,65.66123267,0.0,28057.565,0.0,0.0,28614.493,0.0,8940.9124,8940.9124,7599.7756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 06:00:00,359.95446809715526,584.9260106578773,5888.580078467831,3057.447115079835,73.17583471,0.0,28657.085,0.0,0.0,29675.141,0.0,10524.738,10524.738,8946.0272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 07:00:00,517.1373826819271,840.3482468581315,5489.676266700655,2952.6203568485266,76.25316013999999,0.0,28266.261,0.0,0.0,29700.0,0.0,9932.1137,9932.1137,8442.2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 08:00:00,533.3990619488316,866.7734756668513,5005.293066697656,2876.9121425703593,78.38026327,0.0,28221.447,0.0,0.0,29700.0,0.0,9273.1826,9273.1826,7882.2052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 09:00:00,492.3253364294758,800.0286716978982,4615.886964734461,2713.848296432768,79.53970883,0.0,28328.106,0.0,0.0,29700.0,0.0,8623.218,8623.218,7329.7353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 10:00:00,464.3168913039229,754.5149483688747,4283.4671215951485,2614.8452469920876,79.07767412999999,0.0,31569.459,0.0,3737.4539,29129.915,0.0,8115.6616,8115.6616,6898.3124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 11:00:00,472.74739333172846,768.2145141640588,4084.0152157115594,2527.489615132664,76.87211228000001,0.0,44353.77,0.0,18977.236,26694.367,0.0,7778.241,7778.241,6611.5048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 12:00:00,522.2516208788896,848.6588839281958,4027.028956887678,2480.8999448076374,76.0962427,0.0,54052.346,0.0,29194.415,26304.938,0.0,7656.3869,7656.3869,6507.9289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 13:00:00,517.4170675833235,840.8027348229008,4008.033537279717,2445.9576920638683,75.28550256999999,0.0,60730.062,0.0,34690.341,27473.227,0.0,7592.9309,7592.9309,6453.9912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 14:00:00,460.8807625153387,748.9312390874253,4122.006054927482,2445.9576920638683,76.63673612000001,0.0,46049.029,0.0,22636.935,24698.543,0.0,7727.0162,7727.0162,6567.9637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 15:00:00,418.80816234813875,680.5632638157255,4302.462541203108,2510.018488760779,82.51242263,0.0,24135.165,0.0,0.0,25317.049,0.0,8014.6836,8014.6836,6812.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 16:00:00,420.36640679877576,683.0954110480105,4549.402996106598,2649.787499735857,83.88980908,0.0,25117.586,0.0,0.0,26304.938,0.0,8469.6359,8469.6359,7199.1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 17:00:00,514.1008037524806,835.4138060977809,4843.832000029989,2783.732801920307,81.51861215,0.0,27870.689,0.0,0.0,29301.722,0.0,8973.6056,8973.6056,7627.5648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 18:00:00,664.0119109009461,1079.0193552140374,4967.302227481734,2906.0306865235,76.00906634,0.0,27139.067,0.0,0.0,28958.107,0.0,9262.7446,9262.7446,7873.3329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 19:00:00,747.4778764748121,1214.6515492715696,5005.293066697656,2987.562609592296,70.54310871,0.0,27585.199,0.0,0.0,29617.872,0.0,9403.3596,9403.3596,7992.8557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 20:00:00,672.202683013269,1092.3293598965622,4777.348031402127,2964.2677744297835,66.26274954,0.0,25642.432,0.0,0.0,27473.227,0.0,9107.7833,9107.7833,7741.6158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 21:00:00,563.2454364264179,915.273834192929,4159.996894143404,2702.200878851511,65.60892686000001,0.0,16882.28,0.0,0.0,18426.409,0.0,8073.1739,8073.1739,6862.1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 22:00:00,466.1548206559563,757.501583565929,2839.8152313901314,2294.541263507533,60.46552174999999,0.0,18677.098,0.0,0.0,19961.22,0.0,6040.4194,6040.4194,5134.3565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-02 23:00:00,345.17112330906036,560.9030753772231,2070.5007372677214,1688.8755492821947,56.9435969,0.0,28736.982,0.0,0.0,29700.0,0.0,4422.7956,4422.7956,3759.3763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 00:00:00,232.9775228631937,378.58847465268974,2008.6544303126686,1414.2720712842927,54.1190829,0.0,29034.315,0.0,0.0,29700.0,0.0,4026.9724,4026.9724,3422.9265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 01:00:00,172.4057642179182,280.1593668541171,2132.2639337165256,1551.9445737986928,53.12527243,0.0,29194.31,0.0,0.0,29700.0,0.0,4334.363,4334.363,3684.2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 02:00:00,158.02196928896097,256.78570009456155,2224.9710612694175,1470.5926404947293,52.16633249,0.0,29233.026,0.0,0.0,29700.0,0.0,4347.722,4347.722,3695.5637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 03:00:00,153.86665075392887,250.0333074751344,2554.596403679702,1608.2651430091294,54.415482520000005,0.0,29241.685,0.0,0.0,29700.0,0.0,4897.4842,4897.4842,4162.8615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 04:00:00,156.3438598805826,254.05877230594675,3378.6597597054124,2165.212994090112,60.28245140000001,0.0,29229.315,0.0,0.0,29700.0,0.0,6522.2032,6522.2032,5543.8728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 05:00:00,187.1491540200994,304.1173752826615,4995.884095905869,3216.5302860182587,67.53552437,0.0,29141.198,0.0,0.0,29700.0,0.0,9661.664,9661.664,8212.4144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 06:00:00,359.95446809715526,584.9260106578773,6386.491009199254,3285.3665372754585,74.50091535,0.0,28680.619,0.0,0.0,29700.0,0.0,11378.656,11378.656,9671.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 07:00:00,517.1373826819271,840.3482468581315,5953.857747285757,3172.7253988545863,77.7525935,0.0,28264.762,0.0,0.0,29700.0,0.0,10737.157,10737.157,9126.5831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 08:00:00,533.3990619488316,866.7734756668513,5428.517357819365,3091.3734655506223,79.679191,0.0,28220.148,0.0,0.0,29700.0,0.0,10023.401,10023.401,8519.8908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 09:00:00,492.3253364294758,800.0286716978982,5006.184887856189,2916.153916895931,79.95815535,0.0,30013.6,0.0,1685.9121,29700.0,0.0,9320.3986,9320.3986,7922.3388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 10:00:00,464.3168913039229,754.5149483688747,4645.6571695949415,2809.77061949844,80.00174353,0.0,29946.331,0.0,1545.165,29700.0,0.0,8771.0915,8771.0915,7455.4278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 11:00:00,472.74739333172846,768.2145141640588,4429.340538638192,2715.9030041477126,77.12492372,0.0,30923.894,0.0,2541.9808,29700.0,0.0,8406.1689,8406.1689,7145.2435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 12:00:00,522.2516208788896,848.6588839281958,4367.535786936264,2665.8402759606574,75.49472583,0.0,41756.168,0.0,13502.573,29700.0,0.0,8274.5601,8274.5601,7033.3761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 13:00:00,517.4170675833235,840.8027348229008,4346.934203035622,2628.2932298203673,74.88449133,0.0,36119.25,0.0,7852.354,29700.0,0.0,8206.1499,8206.1499,6975.2274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 14:00:00,460.8807625153387,748.9312390874253,4470.543706439478,2628.2932298203673,75.50344347,0.0,1676.151,0.0,2961.4664,0.0,0.0,8351.5729,8351.5729,7098.8369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 15:00:00,418.80816234813875,680.5632638157255,4666.258753495585,2697.129481077567,81.74527068,0.0,28518.883,0.0,0.0,29700.0,0.0,8662.8097,8662.8097,7363.3882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 16:00:00,420.36640679877576,683.0954110480105,4934.079344203939,2847.317665638731,84.24723215,0.0,28512.291,0.0,0.0,29700.0,0.0,9154.5847,9154.5847,7781.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 17:00:00,514.1008037524806,835.4138060977809,5253.403894663902,2991.248009176513,82.66934007,0.0,28267.816,0.0,0.0,29700.0,0.0,9699.5905,9699.5905,8244.6519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 18:00:00,664.0119109009461,1079.0193552140374,5387.314190018081,3122.662670667531,77.49978206,0.0,27879.469,0.0,0.0,29700.0,0.0,10011.737,10011.737,8509.9769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 19:00:00,747.4778764748121,1214.6515492715696,5428.517357819365,3210.2724449948764,71.12719031,0.0,27666.743,0.0,0.0,29700.0,0.0,10163.282,10163.282,8638.7898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 20:00:00,672.202683013269,1092.3293598965622,5181.298351011653,3185.2410809013495,66.64632552,0.0,27868.822,0.0,0.0,29700.0,0.0,9842.9876,9842.9876,8366.5394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 21:00:00,563.2454364264179,915.273834192929,4511.746874240764,2903.638234849167,66.74221951,0.0,28154.739,0.0,0.0,29700.0,0.0,8723.9825,8723.9825,7415.3851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 22:00:00,466.1548206559563,757.501583565929,3079.936793146092,2465.589363212439,61.441896959999994,0.0,28414.902,0.0,0.0,29700.0,0.0,6524.1484,6524.1484,5545.5262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-03 23:00:00,345.17112330906036,560.9030753772231,2245.5726451700607,1814.7738967807297,57.841513379999995,0.0,28736.084,0.0,0.0,29700.0,0.0,4776.8783,4776.8783,4060.3465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 00:00:00,232.9775228631937,378.58847465268974,2250.179482786791,1561.8802562121032,55.025717029999996,0.0,29033.408,0.0,0.0,29700.0,0.0,4484.7762,4484.7762,3812.0597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 01:00:00,172.4057642179182,280.1593668541171,2388.652066342901,1713.921697082308,53.16014297,0.0,0.0,0.0,0.0,0.0,505.72527,4826.5574,4826.5574,4102.5738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 02:00:00,158.02196928896097,256.78570009456155,2492.506504009984,1624.079027477187,51.75660361,0.0,0.0,0.0,0.0,0.0,466.56427,4843.0418,4843.0418,4116.5855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 03:00:00,153.86665075392887,250.0333074751344,2861.7667268262776,1776.1204683473918,53.256036959999996,0.0,29242.844,0.0,0.0,29700.0,0.0,5456.3379,5456.3379,4637.8872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 04:00:00,156.3438598805826,254.05877230594675,3784.917283867013,2391.19720641322,56.220033130000004,0.0,0.0,0.0,0.0,0.0,466.62267,7266.017,7266.017,6176.1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 05:00:00,187.1491540200994,304.1173752826615,5596.600252059455,3552.2409366947836,60.08194578,0.0,0.0,0.0,0.0,0.0,551.34848,10763.343,10763.343,9148.8412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 06:00:00,359.95446809715526,584.9260106578773,7154.416817065694,3628.261657129886,66.14070264,0.0,0.0,0.0,0.0,0.0,1011.0212,12685.504,12685.504,10782.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 07:00:00,517.1373826819271,840.3482468581315,6669.762774619308,3503.8641145997185,70.72617906,0.0,0.0,0.0,0.0,0.0,1428.2118,11968.973,11968.973,10173.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 08:00:00,533.3990619488316,866.7734756668513,6081.254294505839,3414.0214449945975,74.04759829000001,0.0,28225.78,0.0,0.0,29700.0,0.0,11170.913,11170.913,9495.2757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 09:00:00,492.3253364294758,800.0286716978982,5608.139634022463,3220.514156614337,75.52087874,0.0,29764.614,0.0,1432.4886,29700.0,0.0,10386.652,10386.652,8828.6538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 10:00:00,464.3168913039229,754.5149483688747,5204.261265317143,3103.027588669179,76.18341906,0.0,48058.951,0.0,19653.966,29700.0,0.0,9773.281,9773.281,8307.2889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 11:00:00,472.74739333172846,768.2145141640588,4961.934244093949,2999.362969894039,73.76863395,0.0,52765.644,0.0,24380.375,29700.0,0.0,9366.232,9366.232,7961.2972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 12:00:00,522.2516208788896,848.6588839281958,4892.697952315894,2944.0751732139643,72.30407114,0.0,44911.818,0.0,16655.033,29700.0,0.0,9219.7331,9219.7331,7836.7731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 13:00:00,517.4170675833235,840.8027348229008,4869.619188389876,2902.609325703909,71.16206085,0.0,48810.234,0.0,20539.616,29700.0,0.0,9143.7983,9143.7983,7772.2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-04 14:00:00,460.8807625153387,748.9312390874253,5008.091771945986,2902.609325703909,71.89434225,0.0,47116.68,0.0,18698.387,29700.0,0.0,9306.7072,9306.7072,7910.7011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
