ID,type,input 1/kWh,input 2/kWh,output 1/kWh,output 2/kWh,capacity/kW,variable costs/CU,periodical costs/CU,investment/kW,max. invest./kW,constraints/CU
07Kommende5_thermal_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
08Kommende6_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
08Kommende6_thermal_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
09Kommende7_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
09Kommende7_thermal_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
10Kommende8_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
10Kommende8_thermal_storage,storage,0.12,0,0.11,0,0.12,0.0,70.94,0.12,9999,0.47
11Kommende9_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
11Kommende9_thermal_storage,storage,0.26,0,0.25,0,0.26,0.0,157.38,0.26,9999,1.04
12Kommende10_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
12Kommende10_thermal_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
13Kommende1112_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
13Kommende1112_thermal_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
14Kommende13_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
14Kommende13_thermal_storage,storage,0.1,0,0.1,0,0.1,0.0,59.4,0.1,9999,0.39
17Muehle_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
17Muehle_thermal_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
19Hotel_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
19Hotel_thermal_storage,storage,7.57,0,7.41,0,7.57,0.0,4574.54,7.57,9999,30.29
20Wohngebauede_battery_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
20Wohngebauede_thermal_storage,storage,0.0,0,0.0,0,0.0,0,0.0,0.0,9999,0
11Kommende9pv_central_electricity_link,link,0.12,0,0.12,0,0.06,0.0,0.0,0.0,0,0.0
central_naturalgas_11Kommende9link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
12Kommende10central_electricity_link,link,4.82,0,4.82,0,0.54,0.0,0.0,0.0,0,244.65
12Kommende10_gchp_building_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
12Kommende10pv_12Kommende10_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
12Kommende10pv_central_electricity_link,link,0.33,0,0.33,0,0.17,0.0,0.0,0.0,0,0.0
central_naturalgas_12Kommende10link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
13Kommende1112central_electricity_link,link,10.21,0,10.21,0,0.75,0.0,0.0,0.0,0,518.52
13Kommende1112_gchp_building_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
13Kommende1112pv_13Kommende1112_electricity_link,link,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0
13Kommende1112pv_central_electricity_link,link,0.17,0,0.17,0,0.09,0.0,0.0,0.0,0,0.0
