date,01_electricity_bus_shortage_output1,01_pellet_bus_shortage_output1,01_oil_bus_shortage_output1,01_pv_bus_excess_input1,01_hp_electricity_bus_shortage_output1,01_pv_to_01_electricity_link_input1,01_pv_to_01_electricity_link_output1,01_electricity_to_01_hp_electricity_bus_input1,01_electricity_to_01_hp_electricity_bus_output1,01_electricity_sink_input1,01_heat_sink_input1,01_oilheating_transformer_input1,01_oilheating_transformer_output1,01_pelletheating_transformer_input1,01_pelletheating_transformer_output1,01_GCHP_transformer_input1,01_GCHP_transformer_input2,01_GCHP_transformer_output1,01_photovoltaic_electricity_source_output1
2012-01-02 16:00:00,0.53289962,4.1568339,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.532899624624905,6.213292056803123,0.0,0.0,4.1568339,3.7411505,0.57261571,1.8995259,2.4721416,0.0
2012-01-02 17:00:00,0.62779272,4.4289698,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.6277927161701085,6.458214357797436,0.0,0.0,4.4289698,3.9860728,0.57261571,1.8995259,2.4721416,0.0
2012-01-02 18:00:00,0.78116992,4.5005845,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.7811699183465924,6.522667594901203,0.0,0.0,4.5005845,4.050526,0.57261571,1.8995259,2.4721416,0.0
2012-01-02 19:00:00,0.88045806,4.4862615,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.8804580583423104,6.509776947480451,0.0,0.0,4.4862615,4.0376354,0.57261571,1.8995259,2.4721416,0.0
2012-01-02 20:00:00,0.79969904,4.1854798,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.7996990430641032,6.239073351644629,0.0,0.0,4.1854798,3.7669318,0.57261571,1.8995259,2.4721416,0.0
2012-01-02 21:00:00,0.67693735,3.397718,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.6769373488440452,5.530087743503195,0.0,0.0,3.397718,3.0579462,0.57261571,1.8995259,2.4721416,0.0
2012-01-02 22:00:00,0.57315427,1.6503191,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.5731542729330282,3.957428758171284,0.0,0.0,1.6503191,1.4852872,0.57261571,1.8995259,2.4721416,0.0
2012-01-02 23:00:00,0.42272375,0.76229672,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.42272375096768483,3.158208618084575,0.0,0.0,0.76229672,0.68606705,0.57261571,1.8995259,2.4721416,0.0
2012-01-03 00:00:00,0.33482278,4.3641891,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.3348227819573912,6.3999117172630635,0.0,0.0,4.3641891,3.9277701,0.57261571,1.8995259,2.4721416,0.0
2012-01-03 01:00:00,0.26405251,4.3387926,0.0,0.0,0.57261571,0.0,0.0,-0.0,0.0,0.26405251315762635,6.3770548897014105,0.0,0.0,4.3387926,3.9049133,0.57261571,1.8995259,2.4721416,0.0
