date,ID_electricity_bus_shortage_output1,ID_gas_bus_shortage_output1,ID_cooling_bus_shortage_output1,ID_hp_electricity_bus_shortage_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_cooling_sink_input1,ID_thermal_storage_input1,ID_thermal_storage_output1,ID_thermal_storage_capacity,ID_gasheating_transformer_input1,ID_gasheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1
2012-01-01 00:00:00,0.2912219035789898,0.0,20.0,0.35982819539211364,0.2912219035789898,1.5534785740157577,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.35982819539211364,1.193650378623644,1.5534785740157577
2012-01-01 01:00:00,0.215507205272396,0.0,20.0,0.3819714689547053,0.215507205272396,1.6490772554936506,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.3819714689547053,1.2671057865389455,1.6490772554936506
2012-01-01 02:00:00,0.19752746161119958,0.0,20.0,0.39857892412664897,0.19752746161119958,1.72077626660207,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.39857892412664897,1.3221973424754212,1.72077626660207
2012-01-01 03:00:00,0.1923333134424095,0.0,20.0,0.4576276536268932,0.1923333134424095,1.9757060838764509,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.4576276536268932,1.5180784302495576,1.9757060838764509
2012-01-01 04:00:00,0.19542982485072669,0.0,20.0,0.6052494773775039,0.19542982485072669,2.6130306270624026,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.6052494773775039,2.0077811496848987,2.6130306270624026
2012-01-01 05:00:00,0.23393644252512233,0.0,20.0,0.8949573064880776,0.23393644252512233,3.8637800430648337,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.8949573064880776,2.9688227365767563,3.8637800430648337
2012-01-01 06:00:00,0.4499430851214405,0.0,20.0,1.144069134067233,0.4499430851214405,4.939265209691127,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,1.144069134067233,3.7951960756238945,4.939265209691127
2012-01-01 07:00:00,0.6464217283524036,0.0,20.0,1.0665676765981627,0.6464217283524036,4.604669824518503,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,1.0665676765981627,3.5381021479203403,4.604669824518503
2012-01-01 08:00:00,0.666748827436034,0.0,20.0,0.9724587639571483,0.666748827436034,4.198375428237458,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.9724587639571483,3.22591666428031,4.198375428237458
2012-01-01 09:00:00,0.6154066705368397,0.0,20.0,0.8968025792849601,0.6154066705368397,3.8717465998546574,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.8968025792849601,2.9749440205696973,3.8717465998546574
2012-01-01 10:00:00,0.580396114129899,0.0,20.0,0.832218031394068,0.580396114129899,3.592917112210804,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.832218031394068,2.760699080816736,3.592917112210804
2012-01-01 11:00:00,0.5909342416646558,0.0,20.0,0.7934673026595326,0.5909342416646558,3.425619419624491,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.7934673026595326,2.6321521169649587,3.425619419624491
2012-01-01 12:00:00,0.6528145260986068,0.0,20.0,0.7823956658782368,0.6528145260986068,3.377820078885545,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.7823956658782368,2.5954244130073083,3.377820078885545
2012-01-01 13:00:00,0.6467713344791491,0.0,20.0,0.7787051202844716,0.6467713344791491,3.3618869653058963,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.7787051202844716,2.5831818450214246,3.3618869653058963
2012-01-01 14:00:00,0.5761009531441688,0.0,20.0,0.8008483938470632,0.5761009531441688,3.457485646783789,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.8008483938470632,2.6566372529367257,3.457485646783789
2012-01-01 15:00:00,0.5235102029351693,0.0,20.0,0.8359085769878332,0.5235102029351693,3.6088502257904524,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.8359085769878332,2.7729416488026195,3.6088502257904524
2012-01-01 16:00:00,0.5254580084984655,0.0,20.0,0.8838856697067817,0.5254580084984655,3.815980702325887,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.8838856697067817,2.9320950326191055,3.815980702325887
2012-01-01 17:00:00,0.6426260046905955,0.0,20.0,0.9410891264101432,0.6426260046905955,4.062943962810443,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.9410891264101432,3.1218548364002996,4.062943962810443
2012-01-01 18:00:00,0.830014888626176,0.0,20.0,0.9650776727696176,0.830014888626176,4.166509201078161,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.9650776727696176,3.201431528308543,4.166509201078161
2012-01-01 19:00:00,0.9343473455935075,0.0,20.0,0.9724587639571483,0.9343473455935075,4.198375428237458,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.9724587639571483,3.22591666428031,4.198375428237458
2012-01-01 20:00:00,0.8402533537665795,0.0,20.0,0.9281722168319648,0.8402533537665795,4.007178065281672,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.9281722168319648,3.0790058484497074,4.007178065281672
2012-01-01 21:00:00,0.7040567955330165,0.0,20.0,0.8082294850345938,0.7040567955330165,3.489351873943087,20.0,0.0,0.0,0.13004499723157903,0.0,0.0,0.8082294850345938,2.681122388908493,3.489351873943087
