date,ID_electricity_bus_shortage_output1,ID_gas_bus_shortage_output1,ID_pv_bus_excess_input1,ID_hp_electricity_bus_shortage_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_thermal_storage_input1,ID_thermal_storage_output1,ID_thermal_storage_capacity,ID_electricity_sink_input1,ID_heat_sink_input1,ID_cooling_sink_input1,ID_gasheating_transformer_input1,ID_gasheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_AbsCH_transformer_input1,ID_AbsCH_transformer_input2,ID_AbsCH_transformer_output1,ID_photovoltaic_electricity_source_output1
2012-01-01 10:00:00,0.578445940433965,0.0,0.0,1.1224097718070474,0.0019501736959339955,0.0019501736959339955,0.0,0.0,0.0,0.0,0.5793479471958574,0.580396114129899,3.592917112210804,5.0,0.0,0.0,0.832218031394068,2.760699080816736,3.592917112210804,0.2901917404129794,5.803834808259587,5.0,0.0019501736959339955
2012-01-01 11:00:00,0.5909342416646558,0.0,0.0,1.083659043072512,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.5909342416646558,3.425619419624491,5.0,0.0,0.0,0.7934673026595326,2.6321521169649587,3.425619419624491,0.2901917404129794,5.803834808259587,5.0,0.0
2012-01-01 12:00:00,0.6528145260986068,0.0,0.0,1.0725874062912162,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.6528145260986068,3.377820078885545,5.0,0.0,0.0,0.7823956658782368,2.5954244130073083,3.377820078885545,0.2901917404129794,5.803834808259587,5.0,0.0
2012-01-01 13:00:00,0.6467713344791491,0.0,0.0,1.068896860697451,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.6467713344791491,3.3618869653058963,5.0,0.0,0.0,0.7787051202844716,2.5831818450214246,3.3618869653058963,0.2901917404129794,5.803834808259587,5.0,0.0
2012-01-01 14:00:00,0.5761009531441688,0.0,0.0,1.0910401342600426,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.5761009531441688,3.457485646783789,5.0,0.0,0.0,0.8008483938470632,2.6566372529367257,3.457485646783789,0.2901917404129794,5.803834808259587,5.0,0.0
2012-01-01 15:00:00,0.5235102029351693,0.0,0.0,1.1261003174008126,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.5235102029351693,3.6088502257904524,5.0,0.0,0.0,0.8359085769878332,2.7729416488026195,3.6088502257904524,0.2901917404129794,5.803834808259587,5.0,0.0
2012-01-01 16:00:00,0.5254580084984655,0.0,0.0,1.174077410119761,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.5254580084984655,3.815980702325887,5.0,0.0,0.0,0.8838856697067817,2.9320950326191055,3.815980702325887,0.2901917404129794,5.803834808259587,5.0,0.0
2012-01-01 17:00:00,0.6426260046905955,0.0,0.0,1.2312808668231225,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.6426260046905955,4.062943962810443,5.0,0.0,0.0,0.9410891264101432,3.1218548364002996,4.062943962810443,0.2901917404129794,5.803834808259587,5.0,0.0
2012-01-01 18:00:00,0.830014888626176,0.0,0.0,1.255269413182597,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.830014888626176,4.166509201078161,5.0,0.0,0.0,0.9650776727696176,3.201431528308543,4.166509201078161,0.2901917404129794,5.803834808259587,5.0,0.0
2012-01-01 19:00:00,0.9343473455935075,0.0,0.0,1.2626505043701277,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.9343473455935075,4.198375428237458,5.0,0.0,0.0,0.9724587639571483,3.22591666428031,4.198375428237458,0.2901917404129794,5.803834808259587,5.0,0.0
2012-01-01 20:00:00,0.8402533537665795,0.0,0.0,1.219144439054187,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.8402533537665795,4.007178065281672,5.0,0.0,0.0,0.9281722168319648,3.0790058484497074,4.007178065281672,0.2909722222222222,5.819444444444444,5.0,0.0
2012-01-01 21:00:00,0.7040567955330165,0.0,0.0,1.273307270449176,0.0,0.0,0.0,0.0,0.7516622251948335,0.0,1.3310101723906909,0.7040567955330165,3.489351873943087,5.0,0.0,0.0,0.9823350482269537,3.2586790509109673,4.241014099137921,0.2909722222222222,5.819444444444444,5.0,0.0
2012-01-01 22:00:00,0.5826935258199407,0.0,0.0,0.8427087884901298,0.0,0.0,0.0,0.0,0.0,0.0,1.3310101723906909,0.5826935258199407,2.382000480157495,5.0,0.0,0.0,0.5517365662679076,1.8302639138895878,2.382000480157495,0.2909722222222222,5.819444444444444,5.0,0.0
2012-01-01 23:00:00,0.4314639041363219,0.0,0.0,0.6932416919426364,0.0,0.0,0.0,0.0,0.0,0.0,1.3310101723906909,0.4314639041363219,1.7367093801817188,5.0,0.0,0.0,0.4022694697204142,1.3344399104613047,1.7367093801817188,0.2909722222222222,5.819444444444444,5.0,0.0
2012-01-02 00:00:00,0.2912219035789898,0.0,0.0,1.1450263488291763,0.0,0.0,0.0,0.0,0.0,0.0,1.3310101723906909,0.2912219035789898,4.9433977725154215,0.0,0.0,0.0,1.1450263488291763,3.798371423686245,4.9433977725154215,0.0,0.0,0.0,0.0
2012-01-02 01:00:00,0.215507205272396,0.0,0.0,1.1625746453629568,0.0,0.0,0.0,0.0,0.0,0.0,1.3310101723906909,0.215507205272396,5.019158657917957,0.0,0.0,0.0,1.1625746453629568,3.856584012555,5.019158657917957,0.0,0.0,0.0,0.0
2012-01-02 02:00:00,0.19752746161119958,0.0,0.0,1.3100684757896757,0.0,0.0,0.0,0.0,0.48525018954043375,0.0,1.8162603619311246,0.19752746161119958,5.170680428723027,0.0,0.0,0.0,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,0.0
2012-01-02 03:00:00,0.1923333134424095,0.0,0.0,1.2634773504321946,0.0,0.0,0.0,0.0,0.0,0.0,1.8162603619311246,0.1923333134424095,5.454783748982534,0.0,0.0,0.0,1.2634773504321946,4.191306398550339,5.454783748982534,0.0,0.0,0.0,0.0
2012-01-02 04:00:00,0.19542982485072669,0.7883568386449745,0.0,1.3100684757896757,0.0,0.0,0.0,0.0,0.0,0.0,1.8162603619311246,0.19542982485072669,6.326033931111689,0.0,0.7883568386449745,0.6701033128482283,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,0.0
2012-01-02 05:00:00,0.23393644252512233,2.9720529473062833,0.0,1.3100684757896757,0.0,0.0,0.0,0.0,0.0,0.0,1.8162603619311246,0.23393644252512233,8.182175623473801,0.0,2.9720529473062833,2.526245005210341,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,0.0
2012-01-02 06:00:00,0.4499430851214405,4.442705428649614,0.0,1.3100684757896757,0.0,0.0,0.0,0.0,0.0,0.9848915102329574,0.8112690249587191,0.4499430851214405,10.41712174284859,0.0,4.442705428649614,3.7762996143521717,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,0.0
2012-01-02 07:00:00,0.6464217283524036,4.442705428649614,0.0,1.3100684757896757,0.0,0.0,0.0,0.0,0.0,0.22728265620760446,0.5793479471958574,0.6464217283524036,9.659512888823237,0.0,4.442705428649614,3.7762996143521717,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,0.0
2012-01-02 08:00:00,0.666748827436034,4.442705428649614,0.0,1.3100684757896757,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.666748827436034,9.432230232615632,0.0,4.442705428649614,3.7762996143521717,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,0.0
2012-01-02 09:00:00,0.0,4.108466228344312,0.36913548279173947,0.0,1.9254751463265154,1.9254751463265154,1.3100684757896757,1.3100684757896757,0.0,0.0,0.5793479471958574,0.6154066705368397,9.148126912356126,0.0,4.108466228344312,3.4921962940926656,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,2.294610629118255
2012-01-02 10:00:00,0.0,3.7519444146853216,0.9298768081985584,0.0,1.8904645899195747,1.8904645899195747,1.3100684757896757,1.3100684757896757,0.0,0.0,0.5793479471958574,0.580396114129899,8.845083370745984,0.0,3.7519444146853216,3.1891527524825234,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,2.820341398118133
2012-01-02 11:00:00,0.0,3.2840095342578994,1.1851011612304823,0.0,1.9010027174543316,1.9010027174543316,1.3100684757896757,1.3100684757896757,0.0,0.0,0.5793479471958574,0.5909342416646558,8.447338722382675,0.0,3.284009534257899,2.7914081041192143,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,3.086103878684814
2012-01-02 12:00:00,0.0,3.1280312407820903,1.091811692214979,0.0,1.9628830018882826,1.9628830018882826,1.3100684757896757,1.3100684757896757,0.0,0.0,0.5793479471958574,0.6528145260986068,8.314757172928237,0.0,3.1280312407820903,2.6588265546647767,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,3.0546946941032616
2012-01-02 13:00:00,0.0,3.0611834007210295,0.7634609903888898,0.0,1.956839810268825,1.956839810268825,1.3100684757896757,1.3100684757896757,0.0,0.0,0.5793479471958574,0.6467713344791491,8.257936508876336,0.0,3.0611834007210295,2.602005890612875,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,2.7203008006577147
2012-01-02 14:00:00,0.0,3.35085737431896,0.20623303314525487,0.0,1.8861694289338444,1.8861694289338444,1.3100684757896757,1.3100684757896757,0.0,0.0,0.5793479471958574,0.5761009531441688,8.504159386434576,0.0,3.35085737431896,2.848228768171116,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,2.0924024620790993
2012-01-02 15:00:00,0.5235102029351693,3.529118281148452,0.0,1.3100684757896757,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.5235102029351693,8.655681157239645,0.0,3.529118281148452,2.9997505389761843,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,0.0
2012-01-02 16:00:00,0.5254580084984655,4.086183614990625,0.0,1.3100684757896757,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.5254580084984655,9.129186691005492,0.0,4.086183614990625,3.473256072742031,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,0.0
2012-01-02 17:00:00,0.6426260046905955,4.2421619084664295,0.0,1.3100684757896757,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.6426260046905955,9.261768240459926,0.0,4.2421619084664295,3.605837622196465,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,0.0
2012-01-02 18:00:00,0.830014888626176,4.309009748527493,0.0,1.3100684757896757,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.830014888626176,9.318588904511829,0.0,4.309009748527492,3.6626582862483685,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,0.0
2012-01-02 19:00:00,0.9343473455935075,4.130748841697996,0.0,1.3100684757896757,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.9343473455935075,9.167067133706757,0.0,4.130748841697996,3.5111365154432965,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,0.0
2012-01-02 20:00:00,0.8402533537665795,3.7073791879779487,0.0,1.3100684757896757,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.8402533537665795,8.807202928044717,0.0,3.7073791879779487,3.1512723097812563,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,0.0
2012-01-02 21:00:00,0.7040567955330165,2.548683293586234,0.0,1.3100684757896757,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.7040567955330165,7.822311417811759,0.0,2.548683293586234,2.166380799548299,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,0.0
2012-01-02 22:00:00,0.5826935258199407,0.40955241163229816,0.0,1.3100684757896757,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.5826935258199407,6.004050168150914,0.0,0.40955241163229816,0.3481195498874534,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,0.0
2012-01-02 23:00:00,0.4314639041363219,0.0,0.0,1.1888970901636273,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.4314639041363219,5.132799986021759,0.0,0.0,0.0,1.1888970901636273,3.9439028958581317,5.132799986021759,0.0,0.0,0.0,0.0
2012-01-03 00:00:00,0.2912219035789898,0.0,0.0,0.38375184341457996,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.2912219035789898,1.6567636280807856,0.0,0.0,0.0,0.38375184341457996,1.2730117846662057,1.6567636280807856,0.0,0.0,0.0,0.0
2012-01-03 01:00:00,0.215507205272396,0.0,0.0,0.4073673414708618,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.215507205272396,1.758718312885757,0.0,0.0,0.0,0.4073673414708618,1.3513509714148952,1.758718312885757,0.0,0.0,0.0,0.0
2012-01-03 02:00:00,0.19752746161119958,0.0,0.0,0.42507896501307324,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.19752746161119958,1.8351843264894858,0.0,0.0,0.0,0.42507896501307324,1.4101053614764125,1.8351843264894858,0.0,0.0,0.0,0.0
2012-01-03 03:00:00,0.1923333134424095,0.0,0.0,0.48805362649649153,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.1923333134424095,2.1070634859694097,0.0,0.0,0.0,0.48805362649649153,1.6190098594729183,2.1070634859694097,0.0,0.0,0.0,0.0
2012-01-03 04:00:00,0.19542982485072669,0.0,0.0,0.6454902802050372,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.19542982485072669,2.7867613846692194,0.0,0.0,0.0,0.6454902802050372,2.1412711044641823,2.7867613846692194,0.0,0.0,0.0,0.0
2012-01-03 05:00:00,0.23393644252512233,0.0,0.0,0.954459713108058,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.23393644252512233,4.120668510867596,0.0,0.0,0.0,0.954459713108058,3.1662087977595377,4.120668510867596,0.0,0.0,0.0,0.0
2012-01-03 06:00:00,0.4499430851214405,0.0,0.0,1.2201340662412288,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.4499430851214405,5.267658714923524,0.0,0.0,0.0,1.2201340662412288,4.047524648682296,5.267658714923524,0.0,0.0,0.0,0.0
2012-01-03 07:00:00,0.6464217283524036,0.0,0.0,1.1374798230442422,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.6464217283524036,4.910817318106123,0.0,0.0,0.0,1.1374798230442422,3.7733374950618814,4.910817318106123,0.0,0.0,0.0,0.0
2012-01-03 08:00:00,0.666748827436034,0.0,0.0,1.0371139563050444,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.666748827436034,4.477509907684995,0.0,0.0,0.0,1.0371139563050444,3.440395951379951,4.477509907684995,0.0,0.0,0.0,0.0
2012-01-03 09:00:00,0.32706589533880764,0.0,0.0,0.9564276712794146,0.2883407751980321,0.2883407751980321,0.0,0.0,0.0,0.0,0.5793479471958574,0.6154066705368397,4.129164734601343,0.0,0.0,0.0,0.9564276712794146,3.1727370633219283,4.129164734601343,0.0,0.0,0.0,0.2883407751980321
2012-01-03 10:00:00,0.1844389820673693,0.0,0.0,0.8875491352819261,0.3959571320625297,0.3959571320625297,0.0,0.0,0.0,0.0,0.5793479471958574,0.580396114129899,3.8317969039201767,0.0,0.0,0.0,0.8875491352819261,2.9442477686382507,3.8317969039201767,0.0,0.0,0.0,0.3959571320625297
2012-01-03 11:00:00,0.15702039424850134,0.0,0.0,0.8462220136834327,0.43391384741615446,0.43391384741615446,0.0,0.0,0.0,0.0,0.5793479471958574,0.5909342416646558,3.653376205511476,0.0,0.0,0.0,0.8462220136834327,2.8071541918280434,3.653376205511476,0.0,0.0,0.0,0.43391384741615446
2012-01-03 12:00:00,0.2336422855791458,0.0,0.0,1.1237224407559208,0.419172240519461,0.419172240519461,0.0,0.0,0.0,0.0,0.5793479471958574,0.6528145260986068,3.6023988631089905,5.0,0.0,0.0,0.8344142646552919,2.767984598453699,3.6023988631089905,0.2893081761006289,5.786163522012578,5.0,0.419172240519461
2012-01-03 13:00:00,0.29260533052613663,0.0,0.0,1.1197865244132073,0.3541660039530125,0.3541660039530125,0.0,0.0,0.0,0.0,0.5793479471958574,0.6467713344791491,3.5854064156414958,5.0,0.0,0.0,0.8304783483125784,2.7549280673289176,3.5854064156414958,0.2893081761006289,5.786163522012578,5.0,0.3541660039530125
2012-01-03 14:00:00,0.34063834420174727,0.0,0.0,1.143402022469489,0.2354626089424215,0.2354626089424215,0.0,0.0,0.0,0.0,0.5793479471958574,0.5761009531441688,3.687361100446467,5.0,0.0,0.0,0.8540938463688601,2.8332672540776067,3.687361100446467,0.2893081761006289,5.786163522012578,5.0,0.2354626089424215
2012-01-03 15:00:00,0.5235102029351693,0.0,0.0,1.1807932277252686,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.5235102029351693,3.8487893513876714,5.0,0.0,0.0,0.8914850516246396,2.957304299763032,3.8487893513876714,0.2893081761006289,5.786163522012578,5.0,0.0
2012-01-03 16:00:00,0.5254580084984655,0.0,0.0,1.2319601401805458,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.5254580084984655,4.069691168465109,5.0,0.0,0.0,0.9426519640799169,3.1270392043851922,4.069691168465109,0.2893081761006289,5.786163522012578,5.0,0.0
2012-01-03 17:00:00,0.6426260046905955,0.0,0.0,1.2929668434926074,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.6426260046905955,4.333074104211286,5.0,0.0,0.0,1.0036586673919785,3.3294154368193074,4.333074104211286,0.2893081761006289,5.786163522012578,5.0,0.0
2012-01-03 18:00:00,0.830014888626176,0.0,0.0,1.029242123619617,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.830014888626176,4.443525012750005,0.0,0.0,0.0,1.029242123619617,3.414282889130388,4.443525012750005,0.0,0.0,0.0,0.0
2012-01-03 19:00:00,0.9343473455935075,0.0,0.0,1.0371139563050444,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.9343473455935075,4.477509907684995,0.0,0.0,0.0,1.0371139563050444,3.440395951379951,4.477509907684995,0.0,0.0,0.0,0.0
2012-01-03 20:00:00,0.8402533537665795,0.0,0.0,0.9898829601924806,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.8402533537665795,4.273600538075052,0.0,0.0,0.0,0.9898829601924806,3.283717577882572,4.273600538075052,0.0,0.0,0.0,0.0
2012-01-03 21:00:00,0.7040567955330165,0.0,0.0,0.8619656790542872,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.7040567955330165,3.7213459953814567,0.0,0.0,0.0,0.8619656790542872,2.8593803163271696,3.7213459953814567,0.0,0.0,0.0,0.0
2012-01-03 22:00:00,0.5826935258199407,0.0,0.0,0.5884194932356893,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.5826935258199407,2.540370896390538,0.0,0.0,0.0,0.5884194932356893,1.9519514031548488,2.540370896390538,0.0,0.0,0.0,0.0
2012-01-03 23:00:00,0.4314639041363219,0.0,0.0,0.4290148813557868,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.4314639041363219,1.8521767739569808,0.0,0.0,0.0,0.4290148813557868,1.423161892601194,1.8521767739569808,0.0,0.0,0.0,0.0
2012-01-04 00:00:00,0.42097572033395736,0.0,0.0,0.4407008958459319,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.42097572033395736,1.9026285544415402,0.0,0.0,0.0,0.4407008958459319,1.4619276585956085,1.9026285544415402,0.0,0.0,0.0,0.0
2012-01-04 01:00:00,0.3106500154795604,0.0,0.0,0.46782095097491233,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.3106500154795604,2.0197133885610197,0.0,0.0,0.0,0.46782095097491233,1.5518924375861074,2.0197133885610197,0.0,0.0,0.0,0.0
2012-01-04 02:00:00,0.24422485139791808,0.0,0.0,0.4881609923216478,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.24422485139791808,2.1075270141506297,0.0,0.0,0.0,0.4881609923216478,1.619366021828982,2.1075270141506297,0.0,0.0,0.0,0.0
2012-01-04 03:00:00,0.2212007907651082,0.0,0.0,0.5604811393322621,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.2212007907651082,2.419753238469241,0.0,0.0,0.0,0.5604811393322621,1.8592720991369789,2.419753238469241,0.0,0.0,0.0,0.0
2012-01-04 04:00:00,0.215507205272396,0.0,0.0,0.7412815068587983,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.215507205272396,3.2003187992657707,0.0,0.0,0.0,0.7412815068587983,2.4590372924069723,3.2003187992657707,0.0,0.0,0.0,0.0
2012-01-04 05:00:00,0.21605658632871036,0.0,0.0,1.0961022281296255,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.21605658632871036,4.73217871232896,0.0,0.0,0.0,1.0961022281296255,3.636076484199334,4.73217871232896,0.0,0.0,0.0,0.0
2012-01-04 06:00:00,0.2284925756943712,0.4628852681289911,0.0,1.3100684757896757,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.2284925756943712,6.049383096173103,0.0,0.4628852681289911,0.39345247790964244,1.3100684757896757,4.345862142473785,5.6559306182634606,0.0,0.0,0.0,0.0
2012-01-04 07:00:00,0.3274311095633437,0.0,0.0,1.3062826553792237,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.3274311095633437,5.639586176754924,0.0,0.0,0.0,1.3062826553792237,4.333303521375701,5.639586176754924,0.0,0.0,0.0,0.0
2012-01-04 08:00:00,0.5554741916661851,0.0,0.0,1.191022421081057,0.0,0.0,0.0,0.0,0.0,0.0,0.5793479471958574,0.5554741916661851,5.141975631747137,0.0,0.0,0.0,1.191022421081057,3.95095321066608,5.141975631747137,0.0,0.0,0.0,0.0
2012-01-04 09:00:00,0.033040967245344444,0.0,0.0,1.0983622327237073,0.7637613393400103,0.7637613393400103,0.0,0.0,0.0,0.0,0.5793479471958574,0.7968023065853548,4.741935781838916,0.0,0.0,0.0,1.0983622327237073,3.643573549115209,4.741935781838916,0.0,0.0,0.0,0.7637613393400103
2012-01-04 10:00:00,0.0,0.0,0.0,0.762556268528327,1.1811143462499778,1.1811143462499778,0.2567058034025206,0.2567058034025206,0.0,0.0,0.5793479471958574,0.9244085428474572,4.400438348990434,0.0,0.0,0.0,1.0192620719308476,3.381176277059587,4.400438348990434,0.0,0.0,0.0,1.1811143462499778
2012-01-04 11:00:00,0.006899566892107023,0.0,0.0,0.971801975455132,1.0178958780636969,1.0178958780636969,0.0,0.0,0.0,0.0,0.5793479471958574,1.0247954449558039,4.195539889281346,0.0,0.0,0.0,0.971801975455132,3.2237379138262137,4.195539889281346,0.0,0.0,0.0,1.0178958780636969
2012-01-04 12:00:00,0.17447218554340904,0.0,0.0,0.9582419478906418,0.8633585735667622,0.8633585735667622,0.0,0.0,0.0,0.0,0.5793479471958574,1.0378307591101712,4.136997472221606,0.0,0.0,0.0,0.9582419478906418,3.178755524330964,4.136997472221606,0.0,0.0,0.0,0.8633585735667622
2012-01-04 13:00:00,0.0,0.0,0.0,0.8441987616780103,0.9518242238191281,0.9518242238191281,0.1095231770244679,0.1095231770244679,0.0,0.0,0.5793479471958574,0.8423010467946602,4.117483333201692,0.0,0.0,0.0,0.9537219387024782,3.163761394499214,4.117483333201692,0.0,0.0,0.0,0.9518242238191281
