date,ID_electricity_bus_shortage_output1,ID_pellet_bus_shortage_output1,ID_oil_bus_shortage_output1,ID_pv_bus_excess_input1,ID_hp_electricity_bus_shortage_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_oilheating_transformer_input1,ID_oilheating_transformer_output1,ID_pelletheating_transformer_input1,ID_pelletheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_photovoltaic_electricity_source_output1
2012-01-02 19:00:00,0.88045806,2.7835058,0.0,0.0,0.9275801,0.0,0.0,0.8804580583423104,6.509776947480451,-0.0,0.0,0.0,0.0,2.7835058,2.5051552,3.0770416,0.9275801,4.0046217,0.0
2012-01-02 20:00:00,0.79969904,2.482724,0.0,0.0,0.9275801,0.0,0.0,0.7996990430641032,6.239073351644629,-0.0,0.0,0.0,0.0,2.482724,2.2344516,3.0770416,0.9275801,4.0046217,0.0
2012-01-02 21:00:00,0.67693735,1.6949622,0.0,0.0,0.9275801,0.0,0.0,0.6769373488440452,5.530087743503195,-0.0,0.0,0.0,0.0,1.6949622,1.525466,3.0770416,0.9275801,4.0046217,0.0
2012-01-02 22:00:00,0.57315427,0.0,0.0,0.0,0.91664891,0.0,0.0,0.5731542729330282,3.957428758171284,-0.0,0.0,0.0,0.0,0.0,0.0,3.0407798,0.91664891,3.9574288,0.0
2012-01-02 23:00:00,0.42272375,0.0,0.0,0.0,0.73152764,0.0,0.0,0.42272375096768483,3.158208618084575,-0.0,0.0,0.0,0.0,0.0,0.0,2.426681,0.73152764,3.1582086,0.0
2012-01-03 00:00:00,0.33482278,2.6614333,0.0,0.0,0.9275801,0.0,0.0,0.3348227819573912,6.3999117172630635,-0.0,0.0,0.0,0.0,2.6614333,2.39529,3.0770416,0.9275801,4.0046217,0.0
2012-01-03 01:00:00,0.26405251,2.6360368,0.0,0.0,0.9275801,0.0,0.0,0.26405251315762635,6.3770548897014105,-0.0,0.0,0.0,0.0,2.6360368,2.3724332,3.0770416,0.9275801,4.0046217,0.0
2012-01-03 02:00:00,0.21026311,2.8138122,0.0,0.0,0.9275801,0.0,0.0,0.21026311337121373,6.537052682632987,-0.0,0.0,0.0,0.0,2.8138122,2.5324309,3.0770416,0.9275801,4.0046217,0.0
2012-01-03 03:00:00,0.19827662,2.9915875,0.0,0.0,0.9275801,0.0,0.0,0.1982766175970828,6.697050475564563,-0.0,0.0,0.0,0.0,2.9915875,2.6924287,3.0770416,0.9275801,4.0046217,0.0
2012-01-03 04:00:00,0.19208359,3.4233276,0.0,0.0,0.9275801,0.0,0.0,0.19208359478044845,7.0856165441126775,-0.0,0.0,0.0,0.0,3.4233276,3.0809948,3.0770416,0.9275801,4.0046217,0.0
