date,ID_electricity_bus_shortage_output1,ID_pellet_bus_shortage_output1,ID_pv_bus_excess_input1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_heat_sink_window-insulation_output1,ID_pelletheating_transformer_input1,ID_pelletheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_photovoltaic_electricity_source_output1
2012-01-03 14:00:00,0.0,0.0,9.3018048,0.7663865735584976,9.577010748332942,6.3262771,-0.0,-0.0,2.4977747,0.75295896,3.2507336,1.5193455,1.5193455,0.75295896,0.75295896,10.82115
2012-01-03 15:00:00,0.71819087,3.8015739,0.0,0.7181908718000126,10.079860954689325,6.6584444,3.8015739,3.4214165,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-03 16:00:00,0.7227857,4.1205268,0.0,0.7227856951800962,10.925563574470516,7.2170894,4.1205268,3.7084742,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-03 17:00:00,0.90143443,4.2153507,0.0,0.9014344259470396,11.176988677648707,7.3831731,4.2153507,3.7938156,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-03 18:00:00,1.0458717,4.1205268,0.0,1.0458717000253175,10.925563574470516,7.2170894,4.1205268,3.7084742,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-03 19:00:00,1.0494177,4.0946658,0.0,1.0494177050251645,10.856993091785554,7.1717939,4.0946658,3.6851992,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-03 20:00:00,0.85883242,4.0084623,0.0,0.8588324222164825,10.628424816169016,7.0208087,4.0084623,3.6076161,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-03 21:00:00,0.66969551,3.655028,0.0,0.6696955076471746,9.691294886141211,6.4017697,3.655028,3.2895252,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-03 22:00:00,0.61181072,2.8964373,0.0,0.6118107218046005,7.679894060715675,5.0731005,2.8964373,2.6067936,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-03 23:00:00,0.51896532,2.4395588,0.0,0.5189653232874778,6.468482199948024,4.2728793,2.4395588,2.1956029,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-04 00:00:00,0.2912219,0.6248409,0.0,0.2912219035789898,1.6567636280807856,1.0944068,0.6248409,0.56235681,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-04 01:00:00,0.21550721,0.66329265,0.0,0.215507205272396,1.758718312885757,1.1617549,0.66329265,0.59696339,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-04 02:00:00,0.19752746,0.69213146,0.0,0.19752746161119958,1.8351843264894858,1.212266,0.69213146,0.62291832,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-04 03:00:00,0.19233331,0.79466946,0.0,0.1923333134424095,2.1070634859694097,1.391861,0.79466946,0.71520251,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-04 04:00:00,0.19542982,1.0510144,0.0,0.19542982485072669,2.7867613846692194,1.8408484,1.0510144,0.945913,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-04 05:00:00,0.23393644,1.5540915,0.0,0.23393644252512233,4.120668510867596,2.7219862,1.5540915,1.3986823,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-04 06:00:00,0.44994309,1.9866736,0.0,0.4499430851214405,5.267658714923524,3.4796524,1.9866736,1.7880063,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-04 07:00:00,0.64642173,1.8520925,0.0,0.6464217283524036,4.910817318106123,3.243934,1.8520925,1.6668833,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-04 08:00:00,0.66674883,1.6886726,0.0,0.666748827436034,4.477509907684995,2.9577046,1.6886726,1.5198053,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-04 09:00:00,0.0,0.0,0.41376172,0.6154066705368397,4.129164734601343,2.7275985,-0.0,-0.0,1.0769251,0.32464113,1.4015662,0.9400478,0.9400478,0.32464113,0.32464113,1.3538095
2012-01-04 10:00:00,0.0,0.0,0.97701543,0.580396114129899,3.8317969039201767,2.5311665,-0.0,-0.0,0.99936875,0.30126163,1.3006304,0.88165774,0.88165774,0.30126163,0.30126163,1.8586732
2012-01-04 11:00:00,0.0,0.0,1.1585987,0.5909342416646558,3.653376205511476,2.4133073,-0.0,-0.0,0.95283495,0.28723392,1.2400689,0.87816816,0.87816816,0.28723392,0.28723392,2.0367669
2012-01-04 12:00:00,0.0,0.0,1.0314212,0.6528145260986068,3.6023988631089905,2.3796333,-0.0,-0.0,0.93953958,0.28322601,1.2227656,0.93604053,0.93604053,0.28322601,0.28322601,1.9674618
2012-01-04 13:00:00,0.0,0.0,0.73354697,0.6467713344791491,3.5854064156414958,2.3684086,-0.0,-0.0,0.93510779,0.28189004,1.2169978,0.92866137,0.92866137,0.28189004,0.28189004,1.6622083
2012-01-04 14:00:00,0.0,0.0,0.23911752,0.5761009531441688,3.687361100446467,2.4357567,-0.0,-0.0,0.96169853,0.28990587,1.2516044,0.86600682,0.86600682,0.28990587,0.28990587,1.1051243
2012-01-04 15:00:00,0.5235102,1.4515535,0.0,0.5235102029351693,3.8487893513876714,2.5423912,1.4515535,1.3063981,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-04 16:00:00,0.52545801,1.5348656,0.0,0.5254580084984655,4.069691168465109,2.6883121,1.5348656,1.381379,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-04 17:00:00,0.642626,1.6341993,0.0,0.6426260046905955,4.333074104211286,2.8622947,1.6341993,1.4707794,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-04 18:00:00,0.83001489,1.6758553,0.0,0.830014888626176,4.443525012750005,2.9352552,1.6758553,1.5082698,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-04 19:00:00,0.93434735,1.6886726,0.0,0.9343473455935075,4.477509907684995,2.9577046,1.6886726,1.5198053,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-04 20:00:00,0.84025335,1.6117691,0.0,0.8402533537665795,4.273600538075052,2.8230083,1.6117691,1.4505922,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2012-01-04 21:00:00,0.7040568,1.4034888,0.0,0.7040567955330165,3.7213459953814567,2.4582061,1.4034888,1.2631399,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
