Start Date,End Date,Resolution,Total System Costs,Total Constraint Costs,Total Variable Costs,Total Periodical Costs,Total Energy Demand,Total Energy Usage
2012-01-01,2012-01-18 23:00:00,h,4711.07,3208820.62,3446.93,1264.14,1689.26,1906.64
