,dhi,dirhi,pressure,temp_air,v_wind,z0
10.04.2012 23:00,0,0,1011300,9216666667,755778,15
11.04.2012 00:00,0,0,1010690,9133333333,771972,15
11.04.2012 01:00,0,0,1010400,9116666667,750645,15
11.04.2012 02:00,0,0,1010350,9316666667,738671,15
11.04.2012 03:00,0,0,1010520,97,680551,15
11.04.2012 04:00,0,0,1010630,1053333333,578729,15
11.04.2012 05:00,23,0,1010690,1083333333,518462,15
11.04.2012 06:00,145,13,1010550,1088333333,474557,15
11.04.2012 07:00,262,76,1010390,113,439087,15
11.04.2012 08:00,326,62,1010240,1151666667,424618,15
11.04.2012 09:00,359,127,1010080,1206666667,440895,15
11.04.2012 10:00,309,381,1009890,1155,464043,15
11.04.2012 11:00,244,312,1009520,1175,494773,15
11.04.2012 12:00,301,231,1009070,1218333333,53477,15
11.04.2012 13:00,236,482,1008720,1255,605376,15
11.04.2012 14:00,194,533,1008530,127,652539,15
11.04.2012 15:00,184,324,1007890,1285,553415,15
11.04.2012 16:00,163,204,1007470,1335,595831,15
11.04.2012 17:00,67,47,1007600,1396666667,705505,15
11.04.2012 18:00,4,0,1007840,114,721148,15
11.04.2012 19:00,0,0,1007890,855,669419,15
11.04.2012 20:00,0,0,1007760,825,657944,15
11.04.2012 21:00,0,0,1007630,7883333333,661644,15
11.04.2012 22:00,0,0,1007410,7733333333,703409,15
11.04.2012 23:00,0,0,1007140,7783333333,716456,15
12.04.2012 00:00,0,0,1006970,8016666667,720834,15
12.04.2012 01:00,0,0,1006930,7683333333,7165,15
12.04.2012 02:00,0,0,1006970,765,697173,15
12.04.2012 03:00,0,0,1007170,74,660997,15
12.04.2012 04:00,0,0,1007420,605,632235,15
12.04.2012 05:00,8,0,1007680,6283333333,599625,15
12.04.2012 06:00,78,0,1007760,6816666667,576689,15
12.04.2012 07:00,225,0,1007810,815,56084,15
12.04.2012 08:00,312,8,1007790,8966666667,558154,15
12.04.2012 09:00,246,2,1007740,965,540942,15
12.04.2012 10:00,374,10,1007570,105,528005,15
12.04.2012 11:00,271,14,1007270,1113333333,517219,15
12.04.2012 12:00,341,411,1006910,1218333333,506937,15
12.04.2012 13:00,198,0,1006600,1305,523873,15
12.04.2012 14:00,276,11,1006580,1353333333,530976,15
12.04.2012 15:00,270,6,1006500,1328333333,530189,15
12.04.2012 16:00,212,45,1006560,129,52071,15
12.04.2012 17:00,87,13,1006850,1113333333,550534,15
12.04.2012 18:00,9,0,1007290,1013333333,507044,15
12.04.2012 19:00,0,0,1007230,9083333333,458667,15
12.04.2012 20:00,0,0,1007040,8616666667,485674,15
12.04.2012 21:00,0,0,1006980,82,493998,15
12.04.2012 22:00,0,0,1007050,8016666667,551379,15
12.04.2012 23:00,0,0,1007210,775,53733,15
13.04.2012 00:00,0,0,1007380,7566666667,475276,15
13.04.2012 01:00,0,0,1007550,7133333333,451924,15
13.04.2012 02:00,0,0,1007670,7466666667,434879,15
13.04.2012 03:00,0,0,1007880,7166666667,42684,15
13.04.2012 04:00,0,0,1008020,6966666667,438939,15
13.04.2012 05:00,34,0,1008200,7283333333,459469,15
13.04.2012 06:00,142,2,1008250,7433333333,486916,15
13.04.2012 07:00,132,0,1008110,7833333333,506622,15
13.04.2012 08:00,177,1,1007720,8416666667,507115,15
13.04.2012 09:00,210,0,1007160,8583333333,539361,15
13.04.2012 10:00,291,0,1006650,8933333333,622322,15
13.04.2012 11:00,485,249,1006300,9116666667,630049,15
13.04.2012 12:00,320,568,1006120,1043333333,573901,15
13.04.2012 13:00,300,382,1006010,99,51042,15
13.04.2012 14:00,261,392,1005980,1033333333,459324,15
13.04.2012 15:00,228,206,1005860,1036666667,355491,15
13.04.2012 16:00,161,76,1005770,1071666667,287059,15
13.04.2012 17:00,78,32,1005710,1033333333,253049,15
13.04.2012 18:00,6,0,1005830,8333333333,269714,15
13.04.2012 19:00,0,0,1005850,6933333333,294333,15
13.04.2012 20:00,0,0,1005730,5916666667,331496,15
13.04.2012 21:00,0,0,1005680,575,411787,15
13.04.2012 22:00,0,0,1005580,505,450604,15
13.04.2012 23:00,0,0,1005560,545,495663,15
14.04.2012 00:00,0,0,1005600,51,484177,15
14.04.2012 01:00,0,0,1005750,5283333333,460309,15
14.04.2012 02:00,0,0,1006090,535,418181,15
14.04.2012 03:00,0,0,1006420,3866666667,414009,15
14.04.2012 04:00,0,0,1006610,37,439037,15
14.04.2012 05:00,27,0,1006670,35,47215,15
14.04.2012 06:00,99,1,1006560,4916666667,469354,15
14.04.2012 07:00,228,47,1006340,5333333333,492367,15
14.04.2012 08:00,328,5,1005880,5416666667,53144,15
14.04.2012 09:00,289,0,1005520,6266666667,548033,15
14.04.2012 10:00,495,129,1005190,725,573754,15
14.04.2012 11:00,473,316,1004830,8766666667,595365,15
14.04.2012 12:00,523,212,1004470,1003333333,624055,15
14.04.2012 13:00,199,23,1004290,106,632873,15
14.04.2012 14:00,78,0,1004360,1123333333,615084,15
14.04.2012 15:00,188,1,1004180,1146666667,593612,15
14.04.2012 16:00,196,58,1003980,1143333333,566605,15
14.04.2012 17:00,84,6,1003790,1125,574865,15
14.04.2012 18:00,8,0,1003720,8633333333,57638,15
14.04.2012 19:00,0,0,1003410,695,511448,15
14.04.2012 20:00,0,0,1003180,5983333333,526254,15
14.04.2012 21:00,0,0,1003070,44,533272,15
14.04.2012 22:00,0,0,1003040,3283333333,514088,15
14.04.2012 23:00,0,0,1003110,3983333333,500614,15
15.04.2012 00:00,0,0,1003340,4083333333,492569,15
15.04.2012 01:00,0,0,1003650,3,479532,15
15.04.2012 02:00,0,0,1004060,38,474762,15
15.04.2012 03:00,0,0,1004390,4666666667,487931,15
15.04.2012 04:00,0,0,1004620,4866666667,492861,15
15.04.2012 05:00,11,0,1004800,5216666667,49087,15
15.04.2012 06:00,42,0,1004800,605,499165,15
15.04.2012 07:00,106,0,1004760,7116666667,501437,15
15.04.2012 08:00,287,0,1004560,8516666667,511334,15
15.04.2012 09:00,384,2,1004480,9616666667,502785,15
15.04.2012 10:00,122,0,1004360,1135,539173,15
15.04.2012 11:00,217,0,1004170,1256666667,56659,15
15.04.2012 12:00,413,18,1003970,125,572754,15
15.04.2012 13:00,222,0,1003810,1095,589727,15
15.04.2012 14:00,103,0,1003860,835,590555,15
15.04.2012 15:00,100,0,1003820,8466666667,572275,15
15.04.2012 16:00,57,0,1003930,1035,492568,15
15.04.2012 17:00,22,0,1004160,9633333333,345934,15
15.04.2012 18:00,4,0,1004490,8633333333,299529,15
15.04.2012 19:00,0,0,1004880,8116666667,290766,15
15.04.2012 20:00,0,0,1005280,7983333333,314341,15
15.04.2012 21:00,0,0,1005840,8233333333,321742,15
15.04.2012 22:00,0,0,1006310,8066666667,303986,15
15.04.2012 23:00,0,0,1006720,78,270393,15
16.04.2012 00:00,0,0,1007110,72,233237,15
16.04.2012 01:00,0,0,1007560,6416666667,233457,15
16.04.2012 02:00,0,0,1008030,6066666667,252279,15
16.04.2012 03:00,0,0,1008260,595,251518,15
16.04.2012 04:00,0,0,1008370,57,261402,15
16.04.2012 05:00,42,20,1008450,5516666667,264256,15
16.04.2012 06:00,125,122,1008380,56,269228,15
16.04.2012 07:00,242,168,1008120,5866666667,373842,15
16.04.2012 08:00,256,199,1007880,64,489299,15
16.04.2012 09:00,276,121,1007890,705,494602,15
16.04.2012 10:00,303,264,1008000,68,559858,15
16.04.2012 11:00,282,417,1008120,7366666667,607289,15
16.04.2012 12:00,350,217,1008190,855,627015,15
16.04.2012 13:00,263,210,1008470,8616666667,628571,15
16.04.2012 14:00,269,220,1008930,8266666667,59453,15
16.04.2012 15:00,225,100,1009190,8233333333,538827,15
16.04.2012 16:00,153,109,1009300,8233333333,450464,15
16.04.2012 17:00,51,11,1009480,7916666667,288199,15
16.04.2012 18:00,18,2,1009820,74,279312,15
16.04.2012 19:00,0,0,1010110,7166666667,276997,15
16.04.2012 20:00,0,0,1010190,5916666667,255568,15
16.04.2012 21:00,0,0,1010430,495,238353,15
16.04.2012 22:00,0,0,1010800,4483333333,223093,15
16.04.2012 23:00,0,0,1011210,4183333333,207043,15
17.04.2012 00:00,0,0,1011630,3716666667,194494,15
17.04.2012 01:00,0,0,1012080,3233333333,191214,15
17.04.2012 02:00,0,0,1012590,23,189324,15
17.04.2012 03:00,0,0,1013030,2233333333,174508,15
17.04.2012 04:00,1,0,1013190,2233333333,141478,15
17.04.2012 05:00,71,30,1013160,2566666667,959452,15
17.04.2012 06:00,172,59,1012960,3916666667,742111,15
17.04.2012 07:00,208,204,1012690,5266666667,11547,15
17.04.2012 08:00,423,107,1012400,61,173558,15
17.04.2012 09:00,458,129,1012100,6583333333,217622,15
17.04.2012 10:00,492,219,1011710,7533333333,237566,15
17.04.2012 11:00,544,121,1011240,8283333333,236999,15
17.04.2012 12:00,416,469,1010690,8616666667,244291,15
17.04.2012 13:00,508,138,1010090,8516666667,246593,15
17.04.2012 14:00,453,163,1009630,92,234187,15
17.04.2012 15:00,303,17,1009120,915,200603,15
17.04.2012 16:00,132,0,1008870,905,162508,15
17.04.2012 17:00,35,0,1008790,7833333333,123749,15
17.04.2012 18:00,1,0,1008870,7416666667,150087,15
17.04.2012 19:00,0,0,1008940,5783333333,179531,15
17.04.2012 20:00,0,0,1008700,4216666667,170956,15
17.04.2012 21:00,0,0,1008530,2083333333,157977,15
17.04.2012 22:00,0,0,1008400,45,171018,15
17.04.2012 23:00,0,0,1008290,-33333333,189363,15
18.04.2012 00:00,0,0,1008250,-1016666667,196497,15
18.04.2012 01:00,0,0,1008260,-1466666667,202034,15
18.04.2012 02:00,0,0,1008240,-1783333333,208124,15
18.04.2012 03:00,0,0,1008000,-1283333333,201542,15
18.04.2012 04:00,2,0,1007640,-316666667,18308,15
18.04.2012 05:00,66,23,1007210,75,161657,15
18.04.2012 06:00,138,2,1006680,2516666667,14389,15
18.04.2012 07:00,237,61,1006130,5133333333,135219,15
18.04.2012 08:00,302,269,1005500,72,137997,15
18.04.2012 09:00,427,104,1004990,8716666667,132595,15
18.04.2012 10:00,391,85,1004360,945,155071,15
18.04.2012 11:00,301,10,1003610,9783333333,184605,15
18.04.2012 12:00,356,39,1002750,1076666667,210952,15
18.04.2012 13:00,325,54,1002050,113,246705,15
18.04.2012 14:00,378,27,1001640,1185,260482,15
18.04.2012 15:00,309,103,1001130,1178333333,288098,15
18.04.2012 16:00,121,246,1000870,1155,276,15
18.04.2012 17:00,58,96,1000770,1073333333,182925,15
18.04.2012 18:00,6,0,1000820,835,165469,15
18.04.2012 19:00,0,0,1000970,7216666667,147811,15
18.04.2012 20:00,0,0,1001040,6816666667,153346,15
18.04.2012 21:00,0,0,1001170,6483333333,17433,15
18.04.2012 22:00,0,0,1001140,6483333333,19733,15
18.04.2012 23:00,0,0,1001210,6383333333,240997,15
19.04.2012 00:00,0,0,1001390,6066666667,260393,15
19.04.2012 01:00,0,0,1001680,5166666667,290086,15
19.04.2012 02:00,0,0,1002210,5116666667,305066,15
19.04.2012 03:00,0,0,1002820,5283333333,310839,15
19.04.2012 04:00,0,0,1003470,5216666667,292339,15
19.04.2012 05:00,11,0,1003990,575,261355,15
19.04.2012 06:00,137,3,1004320,6666666667,247287,15
19.04.2012 07:00,269,16,1004530,79,318122,15
19.04.2012 08:00,373,125,1004510,935,374396,15
19.04.2012 09:00,390,84,1004410,1081666667,387234,15
19.04.2012 10:00,458,170,1004240,1103333333,383596,15
19.04.2012 11:00,358,163,1004050,1128333333,369831,15
19.04.2012 12:00,248,315,1003880,111,363025,15
19.04.2012 13:00,335,108,1003710,1033333333,354315,15
19.04.2012 14:00,152,0,1003710,1078333333,332941,15
19.04.2012 15:00,226,204,1003670,1136666667,298433,15
19.04.2012 16:00,176,47,1003710,1118333333,261118,15
19.04.2012 17:00,96,17,1003850,1065,22373,15
19.04.2012 18:00,22,6,1004140,105,164413,15
19.04.2012 19:00,0,0,1004460,1028333333,150297,15
19.04.2012 20:00,0,0,1004540,1018333333,15054,15
19.04.2012 21:00,0,0,1004580,1021666667,16683,15
19.04.2012 22:00,0,0,1004610,102,188002,15
19.04.2012 23:00,0,0,1004650,9633333333,203182,15
20.04.2012 00:00,0,0,1004650,9333333333,202256,15
20.04.2012 01:00,0,0,1004500,9466666667,177813,15
20.04.2012 02:00,0,0,1004430,9833333333,143631,15
20.04.2012 03:00,0,0,1004530,9633333333,13013,15
20.04.2012 04:00,3,0,1004710,8716666667,142249,15
20.04.2012 05:00,69,20,1004810,7583333333,16326,15
20.04.2012 06:00,108,138,1004760,81,165371,15
20.04.2012 07:00,148,342,1004620,8666666667,159425,15
20.04.2012 08:00,183,464,1004300,96,114378,15
20.04.2012 09:00,218,397,1003630,1001666667,292309,15
20.04.2012 10:00,336,194,1002790,113,10034,15
20.04.2012 11:00,297,251,1001950,1123333333,213876,15
20.04.2012 12:00,306,292,1001090,1205,270079,15
20.04.2012 13:00,401,139,1000230,1303333333,287826,15
20.04.2012 14:00,331,99,999646,1231666667,350053,15
20.04.2012 15:00,245,160,999106,1171666667,357645,15
20.04.2012 16:00,199,73,998857,1275,424467,15
20.04.2012 17:00,88,4,998939,1188333333,428573,15
20.04.2012 18:00,2,0,999065,1145,334757,15
20.04.2012 19:00,0,0,999445,9883333333,382139,15
20.04.2012 20:00,0,0,999858,8483333333,443033,15
20.04.2012 21:00,0,0,1000380,8233333333,550839,15
20.04.2012 22:00,0,0,1000790,7316666667,559822,15
20.04.2012 23:00,0,0,1001040,665,464964,15
21.04.2012 00:00,0,0,1001250,6283333333,309784,15
21.04.2012 01:00,0,0,1001360,6266666667,267841,15
21.04.2012 02:00,0,0,1001560,61,311906,15
21.04.2012 03:00,0,0,1001730,585,353496,15
21.04.2012 04:00,0,0,1001900,605,380657,15
21.04.2012 05:00,36,0,1001980,6916666667,384075,15
21.04.2012 06:00,153,0,1001850,8433333333,408402,15
21.04.2012 07:00,263,6,1001560,9966666667,533632,15
21.04.2012 08:00,306,22,1001140,1095,60904,15
21.04.2012 09:00,225,0,1000640,118,64062,15
21.04.2012 10:00,388,38,1000340,1236666667,676591,15
21.04.2012 11:00,414,420,1000010,1321666667,734159,15
21.04.2012 12:00,187,71,1000050,1353333333,67024,15
21.04.2012 13:00,403,213,1000100,1388333333,646938,15
21.04.2012 14:00,301,214,1000500,1365,683351,15
21.04.2012 15:00,207,296,1000500,1383333333,733064,15
21.04.2012 16:00,147,72,1000760,137,724554,15
21.04.2012 17:00,80,111,1001620,1308333333,788554,15
21.04.2012 18:00,7,0,1002390,9283333333,738001,15
21.04.2012 19:00,0,0,1002800,78,669628,15
21.04.2012 20:00,0,0,1002940,7983333333,673697,15
21.04.2012 21:00,0,0,1003000,83,552308,15
21.04.2012 22:00,0,0,1003300,8016666667,528211,15
21.04.2012 23:00,0,0,1003570,8,538284,15
22.04.2012 00:00,0,0,1004000,78,536345,15
22.04.2012 01:00,0,0,1004570,7583333333,530102,15
22.04.2012 02:00,0,0,1005250,77,508078,15
22.04.2012 03:00,0,0,1005950,8,444927,15
22.04.2012 04:00,0,0,1006480,75,395453,15
22.04.2012 05:00,49,0,1006770,73,375074,15
22.04.2012 06:00,142,0,1006840,82,354563,15
22.04.2012 07:00,177,0,1006590,8883333333,376058,15
22.04.2012 08:00,360,19,1006280,935,41497,15
22.04.2012 09:00,333,197,1005980,9016666667,429224,15
22.04.2012 10:00,258,375,1005770,865,424124,15
22.04.2012 11:00,333,220,1005580,9633333333,435941,15
22.04.2012 12:00,222,571,1005320,7483333333,447927,15
22.04.2012 13:00,296,55,1005140,895,466597,15
22.04.2012 14:00,268,423,1005200,9766666667,482093,15
22.04.2012 15:00,173,131,1005100,1078333333,485341,15
22.04.2012 16:00,162,56,1005090,1035,485543,15
22.04.2012 17:00,39,0,1005390,1018333333,466838,15
22.04.2012 18:00,4,1,1005890,875,376508,15
22.04.2012 19:00,0,0,1006340,7816666667,314091,15
22.04.2012 20:00,0,0,1006460,545,208751,15
22.04.2012 21:00,0,0,1006520,635,94898,15
22.04.2012 22:00,0,0,1006520,605,770957,15
22.04.2012 23:00,0,0,1006670,6083333333,121548,15
23.04.2012 00:00,0,0,1006910,57,147205,15
23.04.2012 01:00,0,0,1007150,6416666667,151156,15
23.04.2012 02:00,0,0,1007540,65,144585,15
23.04.2012 03:00,0,0,1008030,645,135567,15
23.04.2012 04:00,3,0,1008490,6766666667,127006,15
23.04.2012 05:00,90,12,1008850,7083333333,120301,15
23.04.2012 06:00,177,75,1009070,7633333333,120937,15
23.04.2012 07:00,258,182,1009150,81,134261,15
23.04.2012 08:00,266,272,1009020,915,146571,15
23.04.2012 09:00,273,410,1008810,97,13258,15
23.04.2012 10:00,249,588,1008490,1063333333,114233,15
23.04.2012 11:00,294,44,1007970,9533333333,140049,15
23.04.2012 12:00,353,14,1007380,112,17461,15
23.04.2012 13:00,369,242,1007010,9783333333,194795,15
23.04.2012 14:00,437,23,1006900,118,207785,15
23.04.2012 15:00,349,57,1006800,1121666667,203041,15
23.04.2012 16:00,203,10,1006760,925,193433,15
23.04.2012 17:00,107,9,1006840,8833333333,190268,15
23.04.2012 18:00,12,0,1007090,7133333333,170403,15
23.04.2012 19:00,0,0,1007430,705,177227,15
23.04.2012 20:00,0,0,1007670,6866666667,182938,15
23.04.2012 21:00,0,0,1007940,61,183221,15
23.04.2012 22:00,0,0,1008150,5716666667,17863,15
23.04.2012 23:00,0,0,1008400,585,160818,15
24.04.2012 00:00,0,0,1008710,5166666667,127146,15
24.04.2012 01:00,0,0,1009230,56,106135,15
24.04.2012 02:00,0,0,1009830,5333333333,919876,15
24.04.2012 03:00,0,0,1010230,4916666667,862704,15
24.04.2012 04:00,0,0,1010620,575,92629,15
24.04.2012 05:00,55,9,1011040,6583333333,933921,15
24.04.2012 06:00,143,3,1011500,7783333333,100361,15
24.04.2012 07:00,242,103,1011890,885,127414,15
24.04.2012 08:00,339,20,1012000,9966666667,218869,15
24.04.2012 09:00,244,0,1011930,1093333333,278651,15
24.04.2012 10:00,534,78,1011840,1203333333,3113,15
24.04.2012 11:00,321,3,1011770,1093333333,332815,15
24.04.2012 12:00,454,16,1011650,1145,351397,15
24.04.2012 13:00,422,8,1011510,1305,379971,15
24.04.2012 14:00,274,19,1011510,128,408756,15
24.04.2012 15:00,173,0,1011580,1298333333,439974,15
24.04.2012 16:00,219,12,1011800,125,448229,15
24.04.2012 17:00,165,19,1012140,121,397377,15
24.04.2012 18:00,11,3,1012670,1193333333,321829,15
24.04.2012 19:00,0,0,1013310,1135,320789,15
24.04.2012 20:00,0,0,1013780,1018333333,327441,15
24.04.2012 21:00,0,0,1013980,9233333333,334416,15
24.04.2012 22:00,0,0,1014260,8866666667,330428,15
24.04.2012 23:00,0,0,1014580,795,332616,15
25.04.2012 00:00,0,0,1014900,7716666667,346646,15
25.04.2012 01:00,0,0,1015150,7766666667,348964,15
25.04.2012 02:00,0,0,1015330,7866666667,344887,15
25.04.2012 03:00,0,0,1015540,7533333333,334314,15
25.04.2012 04:00,2,0,1015740,7766666667,322843,15
25.04.2012 05:00,63,36,1015830,8133333333,308723,15
25.04.2012 06:00,107,206,1015770,8866666667,31207,15
25.04.2012 07:00,132,381,1015460,9833333333,369553,15
25.04.2012 08:00,218,460,1014930,1021666667,450714,15
25.04.2012 09:00,406,181,1014450,9533333333,495525,15
25.04.2012 10:00,444,333,1013950,1063333333,518939,15
25.04.2012 11:00,361,1,1013500,1066666667,544866,15
25.04.2012 12:00,433,8,1013000,1035,568791,15
25.04.2012 13:00,206,0,1012510,1095,583852,15
25.04.2012 14:00,221,0,1012040,1061666667,60347,15
25.04.2012 15:00,155,0,1011510,9716666667,606699,15
25.04.2012 16:00,91,0,1011110,101,590091,15
25.04.2012 17:00,23,0,1010930,102,471227,15
25.04.2012 18:00,0,0,1010920,8933333333,426569,15
25.04.2012 19:00,0,0,1010960,8233333333,423653,15
25.04.2012 20:00,0,0,1010780,7433333333,406636,15
25.04.2012 21:00,0,0,1010540,795,368277,15
25.04.2012 22:00,0,0,1010150,8066666667,344641,15
25.04.2012 23:00,0,0,1009800,8083333333,341255,15
26.04.2012 00:00,0,0,1009470,785,318973,15
26.04.2012 01:00,0,0,1009210,7966666667,299297,15
26.04.2012 02:00,0,0,1009040,7166666667,287522,15
26.04.2012 03:00,0,0,1008890,6633333333,264325,15
26.04.2012 04:00,0,0,1008740,7883333333,239334,15
26.04.2012 05:00,13,0,1008490,8216666667,218712,15
26.04.2012 06:00,45,0,1008090,9233333333,191132,15
26.04.2012 07:00,102,0,1007840,1038333333,157519,15
26.04.2012 08:00,190,0,1007780,113,224788,15
26.04.2012 09:00,375,8,1007680,119,319863,15
26.04.2012 10:00,419,57,1007840,132,380078,15
26.04.2012 11:00,500,65,1007960,1275,34994,15
26.04.2012 12:00,417,2,1008130,1306666667,445412,15
26.04.2012 13:00,423,6,1008380,1166666667,546763,15
26.04.2012 14:00,325,4,1008690,1238333333,520829,15
26.04.2012 15:00,338,126,1008760,1226666667,47648,15
26.04.2012 16:00,210,49,1008970,1146666667,43693,15
26.04.2012 17:00,68,0,1009150,1043333333,368226,15
26.04.2012 18:00,8,0,1009450,9866666667,319229,15
26.04.2012 19:00,0,0,1009870,1011666667,327878,15
26.04.2012 20:00,0,0,1010240,1068333333,346986,15
26.04.2012 21:00,0,0,1010590,1088333333,378125,15
26.04.2012 22:00,0,0,1010690,1143333333,404863,15
26.04.2012 23:00,0,0,1010890,1121666667,395199,15
27.04.2012 00:00,0,0,1011220,1073333333,388474,15
27.04.2012 01:00,0,0,1011560,107,365627,15
27.04.2012 02:00,0,0,1012100,1091666667,347287,15
27.04.2012 03:00,0,0,1012620,1083333333,343969,15
27.04.2012 04:00,3,0,1012990,1075,349221,15
27.04.2012 05:00,67,0,1013180,1088333333,355624,15
27.04.2012 06:00,161,19,1013240,1081666667,379096,15
27.04.2012 07:00,292,60,1013420,1106666667,449995,15
27.04.2012 08:00,291,2,1013580,1186666667,513952,15
27.04.2012 09:00,435,12,1013780,129,491898,15
27.04.2012 10:00,478,17,1013730,1363333333,474051,15
27.04.2012 11:00,394,58,1013620,1416666667,438334,15
27.04.2012 12:00,415,391,1013480,1441666667,444911,15
27.04.2012 13:00,399,188,1013430,1443333333,470586,15
27.04.2012 14:00,291,1,1013780,1421666667,493523,15
27.04.2012 15:00,298,1,1014110,1476666667,512877,15
27.04.2012 16:00,134,8,1014490,1431666667,497636,15
27.04.2012 17:00,30,0,1014840,1378333333,426767,15
27.04.2012 18:00,3,0,1015090,1341666667,254815,15
27.04.2012 19:00,0,0,1015450,1211666667,201374,15
27.04.2012 20:00,0,0,1015650,1238333333,20616,15
27.04.2012 21:00,0,0,1015700,12,19762,15
27.04.2012 22:00,0,0,1015460,1168333333,18489,15
27.04.2012 23:00,0,0,1015260,1098333333,20376,15
28.04.2012 00:00,0,0,1015230,1031666667,206929,15
28.04.2012 01:00,0,0,1015390,9983333333,207543,15
28.04.2012 02:00,0,0,1015650,1056666667,201219,15
28.04.2012 03:00,0,0,1015950,1041666667,196918,15
28.04.2012 04:00,3,0,1016060,1066666667,210651,15
28.04.2012 05:00,44,0,1015910,1111666667,234124,15
28.04.2012 06:00,167,10,1015730,1181666667,23025,15
28.04.2012 07:00,315,24,1015460,129,268345,15
28.04.2012 08:00,454,157,1015050,1308333333,297006,15
28.04.2012 09:00,460,50,1014480,1365,291867,15
28.04.2012 10:00,470,38,1013960,1391666667,251608,15
28.04.2012 11:00,474,10,1013490,1416666667,201115,15
28.04.2012 12:00,462,19,1013060,1543333333,15571,15
28.04.2012 13:00,438,246,1012600,1595,108698,15
28.04.2012 14:00,413,182,1012260,1548333333,929955,15
28.04.2012 15:00,311,79,1011810,1563333333,868244,15
28.04.2012 16:00,167,118,1011430,1518333333,128265,15
28.04.2012 17:00,95,1,1011250,1456666667,151315,15
28.04.2012 18:00,18,0,1010950,1386666667,210987,15
28.04.2012 19:00,0,0,1010900,13,246291,15
28.04.2012 20:00,0,0,1010850,1258333333,246899,15
28.04.2012 21:00,0,0,1010190,1165,295367,15
28.04.2012 22:00,0,0,1009340,1061666667,319848,15
28.04.2012 23:00,0,0,1008790,1036666667,302698,15
29.04.2012 00:00,0,0,1008470,1046666667,306389,15
29.04.2012 01:00,0,0,1008090,107,31467,15
29.04.2012 02:00,0,0,1007700,1065,312111,15
29.04.2012 03:00,0,0,1007450,1078333333,292498,15
29.04.2012 04:00,1,0,1007170,1108333333,290934,15
29.04.2012 05:00,32,0,1006590,1121666667,294267,15
29.04.2012 06:00,58,0,1005900,121,290238,15
29.04.2012 07:00,157,0,1005290,144,326387,15
29.04.2012 08:00,188,0,1004460,1751666667,391947,15
29.04.2012 09:00,232,0,1003560,1908333333,385729,15
29.04.2012 10:00,376,2,1002560,2126666667,411227,15
29.04.2012 11:00,537,218,1001600,2263333333,400156,15
29.04.2012 12:00,518,178,1000850,2311666667,399278,15
29.04.2012 13:00,518,73,1000110,2448333333,39311,15
29.04.2012 14:00,377,247,999497,2571666667,40146,15
29.04.2012 15:00,188,12,998795,2535,386506,15
29.04.2012 16:00,113,74,998094,2413333333,3478,15
29.04.2012 17:00,73,154,997541,2121666667,228944,15
29.04.2012 18:00,21,4,997188,191,243779,15
29.04.2012 19:00,0,0,996986,1688333333,269589,15
29.04.2012 20:00,0,0,996530,1576666667,27284,15
29.04.2012 21:00,0,0,996142,1485,278528,15
29.04.2012 22:00,0,0,995896,1445,309554,15
29.04.2012 23:00,0,0,995710,1433333333,311573,15
30.04.2012 00:00,0,0,995471,1423333333,333062,15
30.04.2012 01:00,0,0,995212,144,341056,15
30.04.2012 02:00,0,0,994920,1403333333,348591,15
30.04.2012 03:00,0,0,994697,1378333333,391159,15
30.04.2012 04:00,22,5,994568,1356666667,41823,15
30.04.2012 05:00,104,36,994467,1335,47647,15
30.04.2012 06:00,170,3,994487,1335,524445,15
30.04.2012 07:00,252,9,994572,1358333333,539577,15
30.04.2012 08:00,163,427,994629,1428333333,568434,15
30.04.2012 09:00,143,733,994957,1491666667,694472,15
30.04.2012 10:00,497,258,995312,1613333333,789291,15
30.04.2012 11:00,411,447,995975,1795,765246,15
30.04.2012 12:00,472,344,996445,199,747769,15
30.04.2012 13:00,500,63,996432,2095,676864,15
30.04.2012 14:00,420,43,996672,212,705065,15
30.04.2012 15:00,323,64,997257,1936666667,648235,15
30.04.2012 16:00,211,24,997641,1871666667,505005,15
30.04.2012 17:00,171,59,997958,1975,380325,15
30.04.2012 18:00,35,5,998149,1675,276627,15
30.04.2012 19:00,0,0,998250,1551666667,15184,15
30.04.2012 20:00,0,0,998709,1481666667,210117,15
30.04.2012 21:00,0,0,998924,1363333333,206732,15
30.04.2012 22:00,0,0,998945,1265,160605,15
30.04.2012 23:00,0,0,999065,1241666667,118546,15
01.05.2012 00:00,0,0,999189,1108333333,821167,15
01.05.2012 01:00,0,0,999104,1003333333,98331,15
01.05.2012 02:00,0,0,999046,98,132641,15
01.05.2012 03:00,0,0,998946,865,163427,15
01.05.2012 04:00,12,0,998636,885,208186,15
01.05.2012 05:00,69,0,998131,118,262897,15
01.05.2012 06:00,237,98,997481,1368333333,255011,15
01.05.2012 07:00,312,171,997002,1563333333,172499,15
01.05.2012 08:00,383,289,996703,1741666667,140054,15
01.05.2012 09:00,414,120,996555,1913333333,162476,15
01.05.2012 10:00,192,0,996605,2058333333,227115,15
01.05.2012 11:00,510,52,996555,2105,316162,15
01.05.2012 12:00,558,390,996342,217,351269,15
01.05.2012 13:00,387,473,996288,2166666667,376086,15
01.05.2012 14:00,333,83,996267,2191666667,32153,15
01.05.2012 15:00,174,1,995949,2176666667,338843,15
01.05.2012 16:00,153,10,995754,2153333333,339624,15
01.05.2012 17:00,121,22,995799,2166666667,25902,15
