date,ID_electricity_bus_shortage_output1,ID_pellet_bus_shortage_output1,ID_oil_bus_shortage_output1,ID_pv_bus_excess_input1,ID_hp_electricity_bus_shortage_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_oilheating_transformer_input1,ID_oilheating_transformer_output1,ID_pelletheating_transformer_input1,ID_pelletheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_photovoltaic_electricity_source_output1,ID_solar_thermal_source_input1,ID_solar_thermal_source_input2,ID_solar_thermal_source_output1
2012-01-01 22:00:00,0.58269353,0.62063759,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.5826935258199407,2.382000480157495,0.0,0.0,0.62063759,0.55857383,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-01 23:00:00,0.4314639,0.0,0.0,0.0,0.40226947,0.0,0.0,-0.0,0.0,0.4314639041363219,1.7367093801817188,0.0,0.0,0.0,0.0,1.3344399,0.40226947,1.7367094,0.0,0.0,-0.0,0.0
2012-01-02 00:00:00,0.39036021,1.268247,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.3903602123775312,2.9648489067732746,0.0,0.0,1.268247,1.1414223,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-02 01:00:00,0.28118321,1.3541846,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.28118321336815516,3.042192791297795,0.0,0.0,1.3541846,1.2187661,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-02 02:00:00,0.2250964,1.4401222,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.2250964018917008,3.1195366758223146,0.0,0.0,1.4401222,1.29611,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-02 03:00:00,0.20536863,1.7122581,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.20536862759677693,3.364458976816629,0.0,0.0,1.7122581,1.5410323,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-02 04:00:00,0.19343208,2.4570511,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.1934320755550382,4.0347726426958035,0.0,0.0,2.4570511,2.211346,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-02 05:00:00,0.19288269,4.4192941,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.19288269449872383,5.800791339339015,0.0,0.0,4.4192941,3.9773647,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-02 06:00:00,0.20456953,6.2239847,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.20456952787850152,7.425012914353938,0.0,0.0,6.2239847,5.6015863,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-02 07:00:00,0.24966872,5.679713,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.2496687182286692,6.935168312365311,0.0,0.0,5.679713,5.1117417,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-02 08:00:00,0.44215186,5.2929935,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.44215186286825536,6.58712083200497,0.0,0.0,5.2929935,4.7636942,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-02 09:00:00,0.69172069,4.9635659,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.6917206936321402,6.290635941327643,0.0,0.0,4.9635659,4.4672093,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
2012-01-02 10:00:00,0.86915084,4.6341382,0.0,0.0,0.42235557,0.00071914565,0.00071914565,-0.0,0.0,0.8698699870751614,5.9941510506503155,0.0,0.0,4.6341382,4.1707244,1.4010711,0.42235557,1.8234267,0.00071914565,0.0,-0.0,0.0
2012-01-02 11:00:00,1.0109673,4.3906482,0.0,0.0,0.42235557,0.0017917552,0.0017917552,-0.0,0.0,1.0127590054492808,5.775010044497508,0.0,0.0,4.3906482,3.9515834,1.4010711,0.42235557,1.8234267,0.0017917552,0.0,-0.0,0.0
2012-01-02 12:00:00,1.0207442,4.2617417,0.0,0.0,0.42235557,0.01159275,0.01159275,-0.0,0.0,1.032336948547028,5.658994217710728,0.0,0.0,4.2617417,3.8355676,1.4010711,0.42235557,1.8234267,0.01159275,0.0,-0.0,0.0
2012-01-02 13:00:00,0.78389921,4.2474188,0.0,0.0,0.42235557,0.080227252,0.080227252,-0.0,0.0,0.8641264578500569,5.6461035702899744,0.0,0.0,4.2474188,3.8226769,1.4010711,0.42235557,1.8234267,0.080227252,0.0,-0.0,0.0
2012-01-02 14:00:00,0.66716501,4.3620023,0.0,0.0,0.42235557,0.012669078,0.012669078,-0.0,0.0,0.6798340853227937,5.749228749656002,0.0,0.0,4.3620023,3.9258021,1.4010711,0.42235557,1.8234267,0.012669078,0.0,-0.0,0.0
2012-01-02 15:00:00,0.58234392,4.5482006,0.0,0.0,0.42235557,0.0,0.0,-0.0,0.0,0.5823439196931952,5.916807166125796,0.0,0.0,4.5482006,4.0933805,1.4010711,0.42235557,1.8234267,0.0,0.0,-0.0,0.0
