ID,type,input 1/kWh,input 2/kWh,output 1/kWh,output 2/kWh,capacity/kW,variable costs/CU,periodical costs/CU,investment/kW,max. invest./kW,constraints/CU
ID_electricity_bus_shortage,source,0,0,181.71,0,1.05,1105.38,0,0,0,1746498.59
ID_heat_bus_excess,sink,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0
ID_gas_bus_shortage,source,0,0,0.0,0,0.0,0.0,0,0,0,0.0
ID_pellet_bus_shortage,source,0,0,869.94,0,9.17,1667.03,0,0,0,0.0
ID_oil_bus_shortage,source,0,0,14.28,0,4.0,29.83,0,0,0,0.0
ID_pv_bus_excess,sink,112.48,0,0.0,0,3.08,-155.09,0,0,0,-127725.16
ID_hp_electricity_bus_shortage,source,0,0,122.6,0,0.42,546.95,0,0,0,1178430.14
ID_pv_to_ID_electricity_link,link,90.67,0,90.67,0,1.47,0.0,0.0,20.0,20,0.0
ID_electricity_to_ID_hp_electricity_bus,link,24.93,0,24.93,0,0.42,0.0,0.0,20.0,20,0.0
ID_electricity_sink,sink,246.89,0,0.0,0,1.05,0.0,0,0,0,0.0
ID_heat_sink,sink,1442.38,0,0.0,0,13.76,0.0,0,0,0,0.0
ID_heat_sink_window-insulation,insulation,0,0,0.0,0,0.0,0.0,0,0,9.09,0.0
ID_gasheating_transformer,transformer,0.0,0,0.0,0,0.0,0.0,0,0,20,0.0
ID_oilheating_transformer,transformer,14.28,0,13.14,0,3.68,0.0,375.0,5.0,20,84460.01
ID_electricheating_transformer,transformer,0.0,0,0.0,0,0.0,0.0,0,0,20,0.0
ID_pelletheating_transformer,transformer,869.94,0,782.95,0,8.26,0.0,313.74,8.26,20,408024.76
ID_GCHP_transformer,transformer,489.41,147.53,636.95,0,1.82,0.0,210.73,1.82,20,0.0
ID_ASHP_transformer,transformer,0.0,0.0,0.0,0,-0.0,0.0,0,0,20,0.0
ID_photovoltaic_electricity_source,source,0,0,203.15,0,4.02,0.0,418.7,4.65,20,230688.79
ID_solar_thermal_source,source,0.56,9.83,9.34,0,0.13,0.0,8.27,0.21,20,4735.15
