date,01_electricity_bus_shortage_output1,01_pellet_bus_shortage_output1,01_pv_bus_excess_input1,01_hp_electricity_bus_shortage_output1,01_pv_to_01_electricity_link_input1,01_pv_to_01_electricity_link_output1,01_electricity_to_01_hp_electricity_bus_input1,01_electricity_to_01_hp_electricity_bus_output1,01_electricity_sink_input1,01_heat_sink_input1,01_thermal_storage_input1,01_thermal_storage_output1,01_thermal_storage_capacity,01_heat_without_storage_to_01_heat_input1,01_heat_without_storage_to_01_heat_output1,01_heat_storage_to_01_heat_input1,01_heat_storage_to_01_heat_output1,01_electricheating_transformer_input1,01_electricheating_transformer_output1,01_pelletheating_transformer_input1,01_pelletheating_transformer_output1,01_GCHP_transformer_input1,01_GCHP_transformer_input2,01_GCHP_transformer_output1,01_photovoltaic_electricity_source_output1,01_solar_thermal_source_input1,01_solar_thermal_source_input2,01_solar_thermal_source_output1
2012-01-02 19:00:00,0.74747788,4.5051627,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.747477876474806,5.342655563950383,0.0,0.0,0.23939578,5.3426556,5.3426556,0.0,0.0,0.0,0.0,4.5051627,4.0546464,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-02 20:00:00,0.67220268,4.2348196,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.6722026830132636,5.099346771664218,0.0,0.0,0.23939578,5.0993468,5.0993468,0.0,0.0,0.0,0.0,4.2348196,3.8113376,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-02 21:00:00,0.56324544,3.5026403,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.5632454364264132,4.44038545922252,0.0,0.0,0.23939578,4.4403855,4.4403855,0.0,0.0,0.0,0.0,3.5026403,3.1523763,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-02 22:00:00,0.46615482,1.9369032,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.4661548206559526,3.0312220372318115,0.0,0.0,0.23939578,3.031222,3.031222,0.0,0.0,0.0,0.0,1.9369032,1.7432129,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-02 23:00:00,0.34517112,1.0244952,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.3451711233090575,2.210054863266003,0.0,0.0,0.23939578,2.2100549,2.2100549,0.0,0.0,0.0,0.0,1.0244952,0.92204569,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-03 00:00:00,0.29426847,0.0,0.0,0.073235796,0.0,0.0,-0.0,0.0,0.2942684712549148,0.3161793351269989,0.0,0.0,0.23939578,0.31617934,0.31617934,0.0,0.0,0.0,0.0,0.0,0.0,0.073235796,0.24294354,0.31617934,0.0,0.0,0.0,0.0
2012-01-03 01:00:00,0.21911314,0.0,0.0,0.078520853,0.0,0.0,-0.0,0.0,0.21911314275111374,0.33899640054853486,0.0,0.0,0.23939578,0.3389964,0.3389964,0.0,0.0,0.0,0.0,0.0,0.0,0.078520853,0.26047555,0.3389964,0.0,0.0,0.0,0.0
2012-01-03 02:00:00,0.19889592,0.0,0.0,0.083805911,0.0,0.0,-0.0,0.0,0.19889591987874622,0.3618134659700709,0.0,0.0,0.23939578,0.36181347,0.36181347,0.0,0.0,0.0,0.0,0.0,0.0,0.083805911,0.27800756,0.36181347,0.0,0.0,0.0,0.0
2012-01-03 03:00:00,0.18722906,0.0,0.0,0.12155632,0.0,0.0,-0.0,0.0,0.1872290639919254,0.524792504695328,0.0,0.0,0.23939578,0.5247925,0.5247925,0.0,0.0,0.0,0.0,0.0,0.0,0.12155632,0.40323618,0.5247925,0.0,0.0,0.0,0.0
2012-01-03 04:00:00,0.19490042,0.0,0.0,0.21970739,0.0,0.0,-0.0,0.0,0.1949004212873692,0.9485380053809968,0.0,0.0,0.23939578,0.94853801,0.94853801,0.0,0.0,0.0,0.0,0.0,0.0,0.21970739,0.72883062,0.94853801,0.0,0.0,0.0,0.0
2012-01-03 05:00:00,0.23677325,0.97734671,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.23677324652499998,2.16762121504592,0.0,0.0,0.23939578,2.1676212,2.1676212,0.0,0.0,0.0,0.0,0.97734671,0.87961204,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-03 06:00:00,0.40134748,1.3790232,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.3911593120958066,2.698932881290258,0.0,0.0,0.23939578,2.5291301,2.5291301,0.16980281,0.16980281,0.0,0.0,1.3790232,1.2411209,0.29833821,0.98967097,1.2880092,0.0,0.010188168,0.1787398,0.16980281
2012-01-03 07:00:00,0.53138661,1.052904,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.5182561222875085,2.454464323202373,0.0,0.0,0.23939578,2.2356228,2.2356228,0.21884151,0.21884151,0.0,0.0,1.052904,0.94761364,0.29833821,0.98967097,1.2880092,0.0,0.01313049,0.23035948,0.21884151
2012-01-03 08:00:00,0.5765841,0.56984626,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.5659224204826359,1.9785655301246219,0.0,0.0,0.23939578,1.8008708,1.8008708,0.17769472,0.17769472,0.0,0.0,0.56984626,0.51286164,0.29833821,0.98967097,1.2880092,0.0,0.010661683,0.18704707,0.17769472
2012-01-03 09:00:00,0.23485695,0.46095295,0.0,0.29833821,0.35594743,0.35594743,-0.0,0.0,0.575631482059682,1.9557484647030858,0.0,0.0,0.23939578,1.7028668,1.7028668,0.25288164,0.25288164,0.0,0.0,0.46095295,0.41485765,0.29833821,0.98967097,1.2880092,0.35594743,0.015172898,0.2661912,0.25288164
2012-01-03 10:00:00,0.0,0.054913131,0.0,0.15345903,0.72051414,0.72051414,0.14487918,0.14487918,0.5563332238633311,1.6591266142231178,0.0,0.0,0.23939578,1.337431,1.337431,0.32169562,0.32169562,0.0,0.0,0.054913131,0.049421818,0.29833821,0.98967097,1.2880092,0.72051414,0.019301737,0.33862697,0.32169562
2012-01-03 11:00:00,0.0,0.0,0.078745021,0.0,1.0703639,1.0703639,0.29833821,0.29833821,0.5672009800318766,1.5711179333114789,0.23866287,0.0,0.47805865,1.4726032,1.4726032,0.098514703,0.098514703,0.18459405,0.18459405,0.0,0.0,0.29833821,0.98967097,1.2880092,1.1491089,0.020230654,0.35492376,0.33717757
2012-01-03 12:00:00,0.0,0.0,0.0,0.0,1.0620134,1.0620134,0.29833821,0.29833821,0.6306095426770292,1.4407347023312733,0.29787688,0.0,0.77593552,1.4008066,1.4008066,0.039928131,0.039928131,0.1127974,0.1127974,0.0,0.0,0.29833821,0.98967097,1.2880092,1.0620134,0.0202683,0.35558422,0.33780501
2012-01-03 13:00:00,0.0,0.0,0.69482819,0.0,0.93155553,0.93155553,0.29833821,0.29833821,0.6100726799173515,1.2907939867040368,0.33933045,0.0,1.115266,1.290794,1.290794,0.0,0.0,0.0027848104,0.0027848104,0.0,0.0,0.29833821,0.98967097,1.2880092,1.6263837,0.020359827,0.35718995,0.33933045
2012-01-03 14:00:00,0.0,0.0,0.80821692,0.0,0.82797855,0.82797855,0.28463809,0.28463809,0.5264868493857451,1.2288619519884387,0.28089344,0.0,1.3961594,1.228862,1.228862,0.0,0.0,0.0,0.0,0.0,0.0,0.28463809,0.94422386,1.228862,1.6361955,0.016853606,0.29567731,0.28089344
2012-01-03 15:00:00,0.48887644,0.0,0.0,0.27029294,0.0,0.0,-0.0,0.0,0.4746252776696718,1.1669299172728413,0.23751935,0.0,1.6336788,1.1669299,1.1669299,0.0,0.0,0.0,0.0,0.0,0.0,0.27029294,0.89663698,1.1669299,0.0,0.014251161,0.25002037,0.23751935
2012-01-03 16:00:00,0.46766156,0.0,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.4586432833041639,1.3005727290275522,0.13774105,0.0,1.7714198,1.2880092,1.2880092,0.012563553,0.012563553,0.0,0.0,0.0,0.0,0.29833821,0.98967097,1.2880092,0.0,0.0090182759,0.15821537,0.1503046
2012-01-03 17:00:00,0.49849735,0.0,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.4894086224577666,1.3918409907136962,0.047646935,0.0,1.8190667,1.2880092,1.2880092,0.10383181,0.10383181,0.0,0.0,0.0,0.0,0.29833821,0.98967097,1.2880092,0.0,0.0090887249,0.15945131,0.15147875
2012-01-03 18:00:00,0.56804003,0.0,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.5680400347360656,1.4928879947233555,0.0,0.20487882,1.6100067,1.2880092,1.2880092,0.20487882,0.20487882,0.0,0.0,0.0,0.0,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
2012-01-03 19:00:00,0.6599365,0.0,0.0,0.29833821,0.0,0.0,-0.0,0.0,0.6599365023377363,1.6786840988701486,0.0,0.39067492,1.2113588,1.2880092,1.2880092,0.39067492,0.39067492,0.0,0.0,0.0,0.0,0.29833821,0.98967097,1.2880092,0.0,0.0,0.0,0.0
