date,ID_electricity_bus_shortage_output1,ID_heat_bus_excess_input1,ID_pellet_bus_shortage_output1,ID_oil_bus_shortage_output1,ID_pv_bus_excess_input1,ID_hp_electricity_bus_shortage_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_oilheating_transformer_input1,ID_oilheating_transformer_output1,ID_pelletheating_transformer_input1,ID_pelletheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_photovoltaic_electricity_source_output1,ID_solar_thermal_source_input1,ID_solar_thermal_source_input2,ID_solar_thermal_source_output1
2012-01-01 18:00:00,0.83001489,0.0,4.179074,0.0,0.0,0.09388845,0.830014888626176,4.166509201078161,0.0,0.0,4.179074,3.7611666,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-01 19:00:00,0.93434735,0.0,4.2144809,0.0,0.0,0.09388845,0.9343473455935075,4.198375428237458,0.0,0.0,4.2144809,3.7930328,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-01 20:00:00,0.84025335,0.0,4.0020394,0.0,0.0,0.09388845,0.8402533537665795,4.007178065281672,0.0,0.0,4.0020394,3.6018355,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-01 21:00:00,0.7040568,0.0,3.426677,0.0,0.0,0.09388845,0.7040567955330165,3.489351873943087,0.0,0.0,3.426677,3.0840093,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-01 22:00:00,0.58269353,0.0,2.1962865,0.0,0.0,0.09388845,0.5826935258199407,2.382000480157495,0.0,0.0,2.1962865,1.9766579,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-01 23:00:00,0.4314639,0.0,1.4792964,0.0,0.0,0.09388845,0.4314639041363219,1.7367093801817188,0.0,0.0,1.4792964,1.3313668,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 00:00:00,0.39036021,0.0,2.8438959,0.0,0.0,0.09388845,0.3903602123775312,2.9648489067732746,0.0,0.0,2.8438959,2.5595063,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 01:00:00,0.28118321,0.0,2.9298336,0.0,0.0,0.09388845,0.28118321336815516,3.042192791297795,0.0,0.0,2.9298336,2.6368502,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 02:00:00,0.2250964,0.0,3.0157712,0.0,0.0,0.09388845,0.2250964018917008,3.1195366758223146,0.0,0.0,3.0157712,2.7141941,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 03:00:00,0.20536863,0.0,3.2879071,0.0,0.0,0.09388845,0.20536862759677693,3.364458976816629,0.0,0.0,3.2879071,2.9591164,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 04:00:00,0.19343208,0.0,4.0327001,0.0,0.0,0.09388845,0.1934320755550382,4.0347726426958035,0.0,0.0,4.0327001,3.62943,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 05:00:00,0.19288269,0.0,5.994943,0.0,0.0,0.09388845,0.19288269449872383,5.800791339339015,0.0,0.0,5.994943,5.3954487,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 06:00:00,0.20456953,0.0,7.7996337,0.0,0.0,0.09388845,0.20456952787850152,7.425012914353938,0.0,0.0,7.7996337,7.0196703,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 07:00:00,0.24966872,0.0,7.2553619,0.0,0.0,0.09388845,0.2496687182286692,6.935168312365311,0.0,0.0,7.2553619,6.5298257,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 08:00:00,0.44215186,0.0,6.8686425,0.0,0.0,0.09388845,0.44215186286825536,6.58712083200497,0.0,0.0,6.8686425,6.1817782,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 09:00:00,0.69172069,0.0,6.5392148,0.0,0.0,0.09388845,0.6917206936321402,6.290635941327643,0.0,0.0,6.5392148,5.8852933,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 10:00:00,0.86929826,0.0,6.6601678,0.0,0.0,0.0,0.8698699870751614,5.9941510506503155,0.0,0.0,6.6601678,5.9941511,-0.0,0.0,0.0,0.00057172841,0.00057172841,-0.0,0.0,0.00057172841,0.0,-0.0,0.0
2012-01-02 11:00:00,1.0113345,0.0,5.9662972,0.0,0.0,0.09388845,1.0127590054492808,5.775010044497508,0.0,0.0,5.9662972,5.3696674,0.31145415,0.09388845,0.4053426,0.0014244644,0.0014244644,-0.0,0.0,0.0014244644,0.0,-0.0,0.0
2012-01-02 12:00:00,1.0231206,0.0,5.8373907,0.0,0.0,0.09388845,1.032336948547028,5.658994217710728,0.0,0.0,5.8373907,5.2536516,0.31145415,0.09388845,0.4053426,0.0092163587,0.0092163587,-0.0,0.0,0.0092163587,0.0,-0.0,0.0
2012-01-02 13:00:00,0.80034494,0.0,5.8230677,0.0,0.0,0.09388845,0.8641264578500569,5.6461035702899744,0.0,0.0,5.8230677,5.240761,0.31145415,0.09388845,0.4053426,0.063781515,0.063781515,-0.0,0.0,0.063781515,0.0,-0.0,0.0
2012-01-02 14:00:00,0.66976203,0.0,5.9376513,0.0,0.0,0.09388845,0.6798340853227937,5.749228749656002,0.0,0.0,5.9376513,5.3438862,0.31145415,0.09388845,0.4053426,0.010072051,0.010072051,-0.0,0.0,0.010072051,0.0,-0.0,0.0
2012-01-02 15:00:00,0.58234392,0.0,6.1238495,0.0,0.0,0.09388845,0.5823439196931952,5.916807166125796,0.0,0.0,6.1238495,5.5114646,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 16:00:00,0.53289962,0.0,6.4532772,0.0,0.0,0.09388845,0.532899624624905,6.213292056803123,0.0,0.0,6.4532772,5.8079495,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 17:00:00,0.62779272,0.0,6.7254131,0.0,0.0,0.09388845,0.6277927161701085,6.458214357797436,0.0,0.0,6.7254131,6.0528718,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 18:00:00,0.78116992,0.0,6.7970278,0.0,0.0,0.09388845,0.7811699183465924,6.522667594901203,0.0,0.0,6.7970278,6.117325,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 19:00:00,0.88045806,0.0,6.7827048,0.0,0.0,0.09388845,0.8804580583423104,6.509776947480451,0.0,0.0,6.7827048,6.1044344,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 20:00:00,0.79969904,0.0,6.4819231,0.0,0.0,0.09388845,0.7996990430641032,6.239073351644629,0.0,0.0,6.4819231,5.8337308,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 21:00:00,0.67693735,0.0,5.6941613,0.0,0.0,0.09388845,0.6769373488440452,5.530087743503195,0.0,0.0,5.6941613,5.1247451,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 22:00:00,0.57315427,0.0,3.9467624,0.0,0.0,0.09388845,0.5731542729330282,3.957428758171284,0.0,0.0,3.9467624,3.5520862,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-02 23:00:00,0.42272375,0.0,3.05874,0.0,0.0,0.09388845,0.42272375096768483,3.158208618084575,0.0,0.0,3.05874,2.752866,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 00:00:00,0.33482278,0.0,6.6606324,0.0,0.0,0.09388845,0.3348227819573912,6.3999117172630635,0.0,0.0,6.6606324,5.9945691,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 01:00:00,0.26405251,0.0,6.6352359,0.0,0.0,0.09388845,0.26405251315762635,6.3770548897014105,0.0,0.0,6.6352359,5.9717123,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 02:00:00,0.21026311,0.0,6.8130112,0.0,0.0,0.09388845,0.21026311337121373,6.537052682632987,0.0,0.0,6.8130112,6.1317101,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 03:00:00,0.19827662,0.0,6.9907865,0.0,0.0,0.09388845,0.1982766175970828,6.697050475564563,0.0,0.0,6.9907865,6.2917079,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 04:00:00,0.19208359,0.0,7.4225266,0.0,0.0,0.09388845,0.19208359478044845,7.0856165441126775,0.0,0.0,7.4225266,6.6802739,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 05:00:00,0.20017448,0.0,9.1240904,0.0,0.0,0.09388845,0.20017447942798683,8.617023990743482,0.0,0.0,9.1240904,8.2116814,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 06:00:00,0.26520122,0.0,10.884618,3.8677297,0.0,0.09388845,0.26520121900264726,13.759810192115586,3.8677297,3.5583113,10.884618,9.7961563,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 07:00:00,0.40928889,0.0,10.884618,2.2528451,0.0,0.09388845,0.4092888869541797,12.274116400608088,2.2528451,2.0726175,10.884618,9.7961563,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 08:00:00,0.59787642,0.0,10.884618,1.5323582,0.0,0.09388845,0.5978764204671733,11.611268401320128,1.5323582,1.4097695,10.884618,9.7961563,0.31145415,0.09388845,0.4053426,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2012-01-03 09:00:00,0.0,0.0,10.884618,0.7866953,1.3449757,0.0,0.7078525191948247,11.062704539840439,0.7866953,0.72375967,10.884618,9.7961563,0.31145415,0.09388845,0.4053426,0.80998773,0.80998773,0.09388845,0.09388845,2.1549634,0.0082467588,0.14467998,0.13744598
2012-01-03 10:00:00,0.0,0.0,10.884618,0.0,1.6880838,0.0,0.738517970883643,10.788422609100593,0.0,0.0,10.884618,9.7961563,0.31145415,0.09388845,0.4053426,0.86762184,0.86762184,0.09388845,0.09388845,2.5557057,0.035215423,0.61781444,0.58692372
2012-01-03 11:00:00,0.0,0.0,9.9212443,0.0,1.869383,0.0,0.7740779083468982,10.011290472004363,0.0,0.0,9.9212443,8.9291199,0.31145415,0.09388845,0.4053426,0.90857604,0.90857604,0.09388845,0.09388845,2.777959,0.04060968,0.71245053,0.676828
2012-01-03 12:00:00,0.0,0.0,9.6475957,0.0,1.7996591,0.0,0.8320625816542567,9.691294886141211,0.0,0.0,9.6475957,8.6828361,0.31145415,0.09388845,0.4053426,0.962138,0.962138,0.09388845,0.09388845,2.7617971,0.036186972,0.63485915,0.60311619
2012-01-03 13:00:00,0.0,0.0,9.9929471,0.0,1.5593511,0.0,0.8280670830628797,9.645581231017903,0.0,0.0,9.9929471,8.9936524,0.31145415,0.09388845,0.4053426,0.93675071,0.93675071,0.09388845,0.09388845,2.4961018,0.014795174,0.25956445,0.24658623
2012-01-03 14:00:00,0.0,0.0,10.190742,0.0,1.1408634,0.0,0.7663865735584976,9.577010748332942,0.0,0.0,10.190742,9.1716682,0.31145415,0.09388845,0.4053426,0.86027502,0.86027502,0.09388845,0.09388845,2.0011384,0.0,-0.0,0.0
